"id","name","prefix","year1","year2","language","nodesid"
"24129","Troiburg",null,null,null,null,"15207"
"24130","Trojeborg",null,null,null,null,"15207"
"24131","Trøyborgh",null,null,null,null,"15207"
"24132","Halmstad",null,null,null,null,"15215"
"24133","Allemestede",null,null,null,null,"15215"
"24134","Hymmarck",null,null,null,null,"15220"
"24135","Himmarke",null,null,null,null,"15220"
"24136","Barnkop",null,null,null,null,"15225"
"24137","Bagennkop",null,null,null,null,"15225"
"24138","Bagekop",null,null,null,null,"15225"
"24016","Arel","",null,null,"deu","17715"
"24139","Spodsbierg",null,null,null,null,"15223"
"24140","Sporsberg",null,null,null,null,"15223"
"24141","Linløsæ",null,null,null,null,"15224"
"24142","Lindessæ",null,null,null,null,"15224"
"24150","Egthe",null,null,null,null,"1668"
"24151","Amerungon",null,null,null,null,"243"
"24152","Amerunga",null,null,null,null,"243"
"24153","Amerungen",null,null,null,null,"243"
"24154","Amerunghe",null,null,null,null,"243"
"24155","Ameronge",null,null,null,null,"243"
"24156","Amerunge",null,null,null,null,"243"
"24157","Amerhunge",null,null,null,null,"243"
"24158","Seboy",null,null,null,null,"15221"
"24159","Sebuw",null,null,null,null,"15221"
"24160","Marstall",null,null,null,null,"15222"
"24161","Marstall Bondeby",null,null,null,null,"15222"
"24162","Bondebyen",null,null,null,null,"15222"
"24163","Frankfurt a.d. Oder",null,null,null,null,"1988"
"24164","Vrankenuorde",null,null,null,null,"1988"
"24165","Frankinfurd",null,null,null,null,"1988"
"24166","Frankenuorde uff der Odir",null,null,null,null,"1988"
"24167","Frankenfordt",null,null,null,null,"1988"
"24168","Frankenforde",null,null,null,null,"1988"
"24169","Franckfurth",null,null,null,null,"1988"
"24170","Wytmen",null,null,null,null,"13468"
"24171","Widmen",null,null,null,null,"13468"
"24172","Wijtman",null,null,null,null,"13468"
"24173","Wiitmen",null,null,null,null,"13468"
"24174","Wijtmen",null,null,null,null,"13468"
"24175","Wiitman",null,null,null,null,"13468"
"24176","Wijthmen",null,null,null,null,"13468"
"24177","Wijtman",null,null,null,null,"13468"
"24178","Espæ",null,null,null,null,"15239"
"24179","Vennebrügge",null,null,null,null,"8002"
"24180","Veenebrugge",null,null,null,null,"8002"
"24181","Venebrukgen",null,null,null,null,"8002"
"24182","Veen brug",null,null,null,null,"8002"
"24183","Brumhoue",null,null,null,null,"15070"
"24184","Brumøwe",null,null,null,null,"15070"
"24185","Vester Aabye",null,null,null,null,"15234"
"24186","Aby",null,null,null,null,"15234"
"24187","Aaby",null,null,null,null,"15234"
"24188","Vesteraaebye",null,null,null,null,"15234"
"24189","Havrebierg mølle",null,null,null,null,"15049"
"24190","Vldorp",null,null,null,null,"15236"
"24191","Olderup",null,null,null,null,"15236"
"24192","Faldsted",null,null,null,null,"15233"
"24193","Faldslett",null,null,null,null,"15233"
"24194","Welsem",null,null,null,null,"8295"
"24195","Welsne",null,null,null,null,"8295"
"24196","Wilsne",null,null,null,null,"8295"
"24197","Welsene",null,null,null,null,"8295"
"24198","Welseme",null,null,null,null,"8295"
"24199","Welsen",null,null,null,null,"8295"
"24200","Welsum",null,null,null,null,"8295"
"24201","Welssem",null,null,null,null,"8295"
"24202","Welssen",null,null,null,null,"8295"
"24203","Mored",null,null,null,null,"15261"
"24204","Morethegaard",null,null,null,null,"15261"
"24205","Morwth",null,null,null,null,"15261"
"24206","Skoubye",null,null,null,null,"15263"
"24207","Scogbyheret",null,null,null,null,"15263"
"24208","Aahøtherop",null,null,null,null,"15262"
"24209","Blancke",null,null,null,null,"15260"
"24210","Avlby",null,null,null,null,"15259"
"24211","Aghælby",null,null,null,null,"15259"
"24212","Aulbye",null,null,null,null,"15259"
"24213","Harnthorp",null,null,null,null,"15287"
"24214","Harrendrup",null,null,null,null,"15287"
"24215","Øesbye",null,null,null,null,"15288"
"24216","Branthorp",null,null,null,null,"15296"
"24217","Bramthorp",null,null,null,null,"15296"
"24218","Rafnsthorp",null,null,null,null,"15297"
"24219","Gallsted",null,null,null,null,"15298"
"24220","Schonenhagen",null,null,null,null,"10894"
"24221","Schonehaghen",null,null,null,null,"10894"
"24222","Schonhagen",null,null,null,null,"10894"
"24223","Lobboldesberc",null,null,null,null,"10925"
"24224","Luiboldesberg",null,null,null,null,"10925"
"24225","Liuppoldesberch",null,null,null,null,"10925"
"24226","Lippoldesberg",null,null,null,null,"10925"
"24227","Raalt",null,null,null,null,"6204"
"24228","Ralte",null,null,null,null,"6204"
"24229","Raelt",null,null,null,null,"6204"
"24230","Raelte",null,null,null,null,"6204"
"24231","Raalten",null,null,null,null,"6204"
"24232","Holbech",null,null,null,null,"15337"
"24233","Scelvethorp",null,null,null,null,"15319"
"24234","Skeldrop",null,null,null,null,"15319"
"24235","Carreberg",null,null,null,null,"15318"
"24236","Katbiergh",null,null,null,null,"15318"
"24237","Kattebergh",null,null,null,null,"15318"
"24238","Udbye",null,null,null,null,"15336"
"24239","Utby",null,null,null,null,"15336"
"24240","Wdby",null,null,null,null,"15336"
"24241","Curveia",null,null,null,null,"10934"
"24242","Corbeiensis",null,null,null,null,"10934"
"24243","Corbeia Nova",null,null,null,null,"10934"
"24244","Bad Grund (Harz)",null,null,null,null,"10945"
"24245","Fundo",null,null,null,null,"10945"
"24246","Grunt",null,null,null,null,"10945"
"24247","Grunde",null,null,null,null,"10945"
"24248","Grundt",null,null,null,null,"10945"
"24249","Bergstadt Grund",null,null,null,null,"10945"
"24250","Lautenthal (Oberharz)",null,null,null,null,"10947"
"24251","Ludandal",null,null,null,null,"10947"
"24252","Ludendal",null,null,null,null,"10947"
"24253","Luttenthall",null,null,null,null,"10947"
"24254","Lutendael",null,null,null,null,"10947"
"24255","Lautentall",null,null,null,null,"10947"
"24256","Lautendhal",null,null,null,null,"10947"
"24257","Lautenthall",null,null,null,null,"10947"
"24258","Slaglosa",null,null,null,null,"10397"
"24259","Slaglosæ",null,null,null,null,"10397"
"24260","Slanlosia",null,null,null,null,"10397"
"24261","Slauløsæ",null,null,null,null,"10397"
"24262","Slaghløsia",null,null,null,null,"10397"
"24263","Slavelse",null,null,null,null,"10397"
"24264","Slaulosia",null,null,null,null,"10397"
"24265","Vildsund",null,null,null,null,"15360"
"24266","Wildeman",null,null,null,null,"10949"
"24267","Willdeman",null,null,null,null,"10949"
"24268","Wildenman",null,null,null,null,"10949"
"24269","Wildenmann",null,null,null,null,"10949"
"24270","Willeman",null,null,null,null,"10949"
"24271","Wilteman",null,null,null,null,"10949"
"24272","St. Andreasberg",null,null,null,null,"10950"
"24273","Sanct Andrews berges",null,null,null,null,"10950"
"24274","Sancti Andreas berge",null,null,null,null,"10950"
"24275","Sanct Andreszberge",null,null,null,null,"10950"
"24276","Andreas bergstadt",null,null,null,null,"10950"
"24277","Sankt Annerschbarg",null,null,null,null,"10950"
"24278","Altena",null,null,null,null,"10951"
"24279","Altenaw",null,null,null,null,"10951"
"24280","Anzstath",null,null,null,null,"15192"
"24281","Andst",null,null,null,null,"15192"
"24282","Bramthorp",null,null,null,null,"15417"
"24283","Gasum",null,null,null,null,"15376"
"24284","Rosted",null,null,null,null,"15375"
"24285","Rolstedt",null,null,null,null,"15375"
"24286","Faxingh",null,null,null,null,"15388"
"24287","Halazløff",null,null,null,null,"15382"
"24288","Harredsløff",null,null,null,null,"15382"
"24289","Haretzleff",null,null,null,null,"15382"
"24290","Haal",null,null,null,null,"15377"
"24291","Løngbye",null,null,null,null,"15391"
"24292","Lyungby",null,null,null,null,"15391"
"24293","Eldaghessen",null,null,null,null,"10987"
"24294","Eyldaghessen",null,null,null,null,"10987"
"24295","Eildagensis",null,null,null,null,"10987"
"24296","Eildagessen",null,null,null,null,"10987"
"24297","Eildagissen",null,null,null,null,"10987"
"24298","Eyldasen",null,null,null,null,"10987"
"24299","Eldassen",null,null,null,null,"10987"
"24300","Eyldagsen",null,null,null,null,"10987"
"24301","Soræ",null,null,null,null,"15026"
"24302","Thøystrup",null,null,null,null,"15390"
"24148","Echte","","1272",null,"","1668"
"24145","Ehtá","","1087",null,"","1668"
"24147","Eichta","","1224",null,"","1668"
"24146","Ehta","","1128",null,"","1668"
"24143","Ehti","","950",null,"","1668"
"24303","Thoystrup",null,null,null,null,"15390"
"24304","Aningh",null,null,null,null,"15389"
"24305","Waldby",null,null,null,null,"15398"
"24306","Valby",null,null,null,null,"15398"
"24307","Galten",null,null,null,null,"15394"
"24308","Hørninge",null,null,null,null,"15393"
"24309","Rude",null,null,null,null,"15395"
"24310","Risby",null,null,null,null,"15418"
"24311","Risby marck",null,null,null,null,"15418"
"24312","Alacfurdi",null,null,null,null,"10988"
"24313","Alecfurde",null,null,null,null,"10988"
"24314","Alecforde",null,null,null,null,"10988"
"24315","Alcforde",null,null,null,null,"10988"
"24316","Alecvordhe",null,null,null,null,"10988"
"24317","Alforde",null,null,null,null,"10988"
"24318","Alkvorde",null,null,null,null,"10988"
"24319","Alferte",null,null,null,null,"10988"
"24320","Hademinni",null,null,null,null,"10989"
"24321","Hedeminni",null,null,null,null,"10989"
"24322","Hedeminne",null,null,null,null,"10989"
"24323","Hedemunde",null,null,null,null,"10989"
"24324","Heddemyn",null,null,null,null,"10989"
"24325","Hedemunt",null,null,null,null,"10989"
"24326","Hedemen",null,null,null,null,"10989"
"24327","Hatheminne",null,null,null,null,"10989"
"24328","Hedeminden",null,null,null,null,"10989"
"24329","Hedemunde",null,null,null,null,"10989"
"24330","Hedemynden",null,null,null,null,"10989"
"24331","Heidemünde",null,null,null,null,"10989"
"24332","Heidemunden",null,null,null,null,"10989"
"24333","Heddemünden",null,null,null,null,"10989"
"24334","Homeienbrücke",null,null,null,null,"10997"
"24335","Stockheim",null,null,null,null,"7431"
"24336","Stochem",null,null,null,null,"7431"
"24337","Stockehem",null,null,null,null,"7431"
"24338","Stockheym",null,null,null,null,"7431"
"24339","Wællingh",null,null,null,null,"15173"
"24340","Bregningh",null,null,null,null,"15362"
"24341","Bregning",null,null,null,null,"15362"
"24342","Hæstorp",null,null,null,null,"15352"
"24343","Heftrup",null,null,null,null,"15352"
"24344","Hestrup",null,null,null,null,"15352"
"24345","Wreeluff cloesteer",null,null,null,null,"15353"
"24346","Wrælefh claustro",null,null,null,null,"15353"
"24347","Wrechløøf",null,null,null,null,"15353"
"24348","Wreile Kloster",null,null,null,null,"15353"
"24349","Makleby",null,null,null,null,"15431"
"24350","Synderby",null,null,null,null,"15424"
"24351","Neksø",null,null,null,null,"11712"
"24352","Nexö",null,null,null,null,"11712"
"24353","Nexe",null,null,null,null,"11712"
"24354","Nex",null,null,null,null,"11712"
"24355","Swanickæ",null,null,null,null,"11717"
"24356","Swenken",null,null,null,null,"11717"
"24357","Suaneck",null,null,null,null,"11717"
"24358","Svanicke",null,null,null,null,"11717"
"24359","Suanickensem",null,null,null,null,"11717"
"24360","Wæthæl",null,null,null,null,"7981"
"24361","Wæthlæ",null,null,null,null,"7981"
"24362","Wæthelæ",null,null,null,null,"7981"
"24363","Wedelæ",null,null,null,null,"7981"
"24364","Weyle",null,null,null,null,"7981"
"24365","Weddele",null,null,null,null,"7981"
"24366","Wedel",null,null,null,null,"7981"
"24367","Ny Grenå",null,null,null,null,"9609"
"24368","Røzmose",null,null,null,null,"15392"
"24369","Rosmus",null,null,null,null,"15392"
"24370","Tapp",null,null,null,null,"15322"
"24371","Tappe",null,null,null,null,"15322"
"24372","Kaldyng",null,null,null,null,"3881"
"24373","Kalding",null,null,null,null,"3881"
"24374","Kaaldyng",null,null,null,null,"3881"
