terr_name,terr_id
Oberösterreich (Fürstentum; Bundesland),O033
Oberösterreich (Ländergruppe) (=O033 Oberösterreich (Fürstentum; Bundesland)),O034
Oberpfalz,O035
Oberquartier Geldern,O036
Oberrheinfeld,O037
Oberrheinischer Reichskreis,O038
Oberrheinstrom,O039
Obersächsischer Reichskreis,O040
Oberschefflenz ,O041
Oberschlesien,O042
Oberschöntal,O043
Oberschwaben,O044
Obersontheim,O045
Oberstadion,O046
Oberstein,O047
Oberstenfeld,O048
Oberstotzingen,O049
Obersulmetingen,O050
Oberwalden,O051
Oberwegfurt; Wegfurt,O052
Oberweiler,O053
Oberwesel,O054
Ochs von Gunzendorf,O055
Ochsenburg,O056
Ochsenhausen,O057
Ochsenstein,O058
Ochtland (Üchtland),O059
Ockenhausen ,O060
Ockstadt (Reichsdorf),O061
Ockstadt (=F110 Frankenstein; Frankenstein zu Ockstadt (Freiherren; Reichsritter)),O062
Odangau,O063
Odenheim,O064
Odenheim (und Bruchsal),O065
Odenthal,O066
Odenwald,O067
Odenwald (Kantonskorporation),O068
Oderberg,O069
Odernheim,O070
Odescalchi,O071
Oebisfelde,O072
Oedheim,O073
Oeffingen,O074
Oefner,O075
Oehlefeld,O076
Oels,O077
Oepfersheim,O078
Oepp,O079
Oeringer,O080
Oetinger,O081
Oettingen,O082
Oettingen-Baldern,O083
Oettingen-Baldern-Katzenstein,O084
Oettingen-Flochberg,O085
Oettingen-Oettingen,O086
Oettingen-Spielberg,O087
Oettingen-Wallerstein,O088
Oeynhausen; Oyenhausen,O089
Offenau,O090
Offenbach,O091
Offenburg (Reichsritter),O092
Offenburg (Reichsstadt),O093
Offingen,O094
Öffingen (Oeffingen),O095
Ogasgouwe ,O096
Oggelsbeuren,O097
Oggenhausen,O098
Ohmfeld,O099
Öhringen,O100
Olbersdorf,O101
Olbrück; Ollbrück ,O102
Oldenburg,O103
Oldenburg in Holstein,O104
Oldenburg-Wildeshausen,O105
Oliupestale,O106
Ollbrück,O107
Olmütz,O108
Ommergavvi,O109
Onfeld (Ohmfeld),O110
Onolzbach (=A162 Ansbach),O111
Onolzbach (Reichsritter) (=A162 Ansbach),O112
Oosgau,O113
Oostergo,O114
Öpfner; Opfner; Offner; Öfner,O115
OppeIn-Falkenberg,O116
Oppeln,O117
Oppeln-Ratibor,O118
Oppenheim,O119
Oppenweiler,O120
Oppurg ,O121
Oranien,O122
Oranien-Fulda,O123
Orlamünde,O124
Orlow,O125
Orsenhausen,O126
Orsini,O127
Orsini von Rosenberg,O128
Ortenau (Landgrafschaft; Landvogtei; Reichslandvogtei),O129
Ortenau (Ort; Bezirk [Kanton]),O130
Ortenberg (Grafschaft),O131
Ortenberg (Burg) (=Ortenberg (Grafschaft)),O132
Ortenburg,O133
Orth (an der Donau),O134
Ösel,O135
Osnabrück (Hochstift),O136
Osnabrück (nahezu reichsunmittelbare Stadt),O137
Osninge,O138
Ossolinski,O139
Oßweil,O140
Ostarbant,O141
Ostarfrankun (Ostfranken),O142
Ostargouwe,O143
Ostarrichi (Ostfrankreich),O144
Ost-Berlin,O145
Ostegau,O146
Ostein,O147
Osterberg,O148
Osterberg ,O149
Osterburg,O150
OsterIand-Föhr,O151
Osterland,O152
Österreich (Ballei),O153
Österreich (Mark; Herzogtum; Kaisertum; Republik),O154
Österreichischer Reichskreis,O155
Österreichisch-Schlesien,O156
Österreich-Ungarn,O157
Osterspai,O158
Osteruualde,O159
Ostfalen,O160
Ostfriesland,O161
Ostgau,O162
Ostheim(Bayern) (Ganerbschaft),O163
Ostheim(Elsass) (Herrschaft),O164
Ostheim (Reichsritter),O165
Ostheim (=M075 Marschalk von Ostheim (Freiherren; Reichsritter)),O166
Ostheim (=S645 Stein von Ostheim (Reichsritter); =S648 Stein von Nord- und Ostheim (Freiherren; Reichsritter)),O167
Ostinga,O168
Ostpreußen,O169
Ostrach,O170
Östringen,O171
Otakare ,O172
Ottenberg,O173
Otterbach,O174
Öttingen,O175
Öttinger; Oetinger,O176
Ottobeuren,O177
Ottonen,O178
Ottonische Linie Nassau (Kernland Nassau-Dillenburg),O179
Ottweiler,O180
Otzberg,O181
Ougiskeuue,O182
Ouliupestal (Ulstal),O183
Ousegouwe (Oosgau),O184
Overijssel,O185
Ow,O186
Ow-Sterneck,O187
Ow-Wachendorf,O188
Paar,P001
Pach zu Hausenheim und Hoheneppan,P002
Padberg,P003
Paderborn,P004
Paderga,P005
Padua,P006
Pallant,P007
Pallast,P008
Pallodio,P009
Palm,P010
Papenburg,P011
Pappenheim,P012
Pappus von Tratzberg,P013
Parchim,P014
Parma,P015
Parma und Piacenza,P016
Partenheim (Ganerbschaft),P017
Partenheim (=W080 Wallbrunn zu Partenstein (Freiherren; Reichsritter)),P018
Partenkirchen-Mittenwald,P019
Passau (Hochstift),P020
Passau (Stadt),P021
Paulinzella,P022
Paumgarten,P023
Paumgartner; Baumgartner,P024
Pavia,P025
Payerne,P026
Peißenberg,P027
Peitz,P028
Pellworm,P029
Penig,P030
Perenyi,P031
Perg,P032
Perneck; Berneck,P033
Pernstein,P034
Perrenot de Granvelle,P035
Persen,P036
Petersbuch; Petersbach,P037
Petershausen,P038
Peterswald; Peterswaldt,P039
Petkum,P040
Petsch,P041
Pettau,P042
Peusser von Leutershausen,P043
Pfäfers,P044
Pfaffenhofen,P045
Pfäffingen,P046
Pfalz (Pfalzgrafschaft bei Rhein; Kurfürstentum; Regierungsbezirk; Landesteil),P047
Pfalz Regierungsbezirk; Landesteil),P048
Pfalz(-Zweibrücken)-Birkenfeld,P049
Pfalz-Bischweiler,P050
Pfalzgrafschaft am Rhein,P051
Pfalz-Lautern,P052
Pfalz-Mosbach,P053
Pfalz(-Zweibrücken)-Neuburg,P054
Pfalz-Neumarkt,P055
Pfalz-Oberpfalz; Pfalz-Neumarkt,P056
Pfalz-Simmern,P057
Pfalz-Sulzbach,P058
Pfalz-Veldenz,P059
Pfalz-Zweibrücken,P060
Pfalz-Zweibrücken-Birkenfeld,P061
Pfalz-Zweibrücken-Simmern,P062
Pfaudt von Kürnberg,P063
Pfeddersheim,P064
Pfedelbach,P065
Pfeil,P066
Pferdsdorf,P067
Pferffelder genannt Großen,P068
Pfersdorf; Pferdsdorf,P069
Pfersfeld,P070
Pfirnihgau,P071
Pfirt,P072
Pflügern auf Schrozburg,P073
Pflummern,P074
Pföffingen,P075
Pförten,P076
Pforzheim,P077
Pfraumbd,P078
Pfraumheim genannt Klettenberg; Pfraumbd; Pfraunstein; Praumheim,P079
Pfuel,P080
Pfullendorf,P081
Pfullichgau,P082
Pfullingen,P083
Philippseich,P084
Philippsthal,P085
Piacenza,P086
Piasten,P087
Piasten (kujawische Linie),P0871
Piccolomini,P088
Piemont,P089
Pigantelli,P090
Pilten,P091
Pinneberg,P092
Pinzgau,P093
Piombino,P094
Pirihtilinpara,P095
Pisa,P096
Pistoia,P097
Plain,P098
Plankenberg,P099
Plankenfels,P100
Plassenberg,P101
Platen; Platen-Hallermunt; Platen-Hallermund,P102
Plato von Janersfeld,P103
Plauen,P104
Pleißen; Pleißenland,P105
Pless; Pleß,P106
Plesse,P107
Plettenberg,P108
Plettenberg-Mietingen,P109
Pletz von Rottenstein,P110
Plieningen,P111
Plisni,P112
Plittersdorf; Plittersdorff; Blittersdorf,P113
Plobsheim,P114
Plofelden,P115
Plön,P116
Plötzkau,P117
Plumgau,P118
Pöchlarn,P119
Pöhlde,P120
Polen,P121
Pöllnitz; Pölnitz,P122
Polnisch Preußen,P123
Pölnitz,P124
Pomerellen,P125
Pomesanien,P126
Pommerellen; Pomerellen (Samboriden),P127
Pommern,P128
Pommern-Barth,P129
Pommern-Danzig,P130
Pommern-Stettin (ältere Linie),P131
Pommern-Stettin (jüngere Linie),P1311
Pommern-Stolp,P132
Pommern-Wolgast,P133
Pommersfelden,P134
Pongau,P135
Poniatowski,P136
Popponen,P137
Porschenstein,P138
Portensis,P139
Portia,P140
Porzig,P141
Posen,P142
Potemkin,P143
Potsdam,P144
Pottschach,P145
Potzlinger,P146
Prag,P147
Prandtner,P148
Praßberg (Freiherren; Reichsritter),P149
Praßberg (Herrschaft),P150
Prechtal,P151
Preetz,P152
Pregenrot; Pregenroth,P153
Pretlack; Prettlack,P154
Preuschen,P155
Preußen,P156
Preysing,P157
Prichsenstadt,P158
Priebus,P159
Prießerstatt,P160
Prignitz,P161
Proskau,P162
Provence,P163
Prückner,P164
Prüm,P165
Przemysliden; Premysliden,P166
Pückler,P167
Pückler-Limpurg,P168
Pünzendorf; Puntzendorf,P169
Puonzouua,P170
Pürckh,P171
Purihdinga,P172
Purschenstein; Porschenstein,P173
Pustertal,P174
Pustruzza,P175
Putbus (Error: Double Entry),P176
Putbus (Land; Herren; Reichsgrafen),P177
Putlitz,P178
Püttlingen(Saarland) (Herrschaft),P179
Püttlingen; Puttelange-aux-Lacs(Frankreich) (Herrschaft bzw. Grafschaft),P180
Pyrbaum,P181
Pyrmont(Niedersachsen) (Herrschaft; Grafschaft),P182
Pyrmont(Eifel) (Grafschaft),P183
Quadt,Q001
Quadt-Wickrath und Isny; Quadt-Wykradt und Isny,Q002
Quadt-Wickrath; Quadt-Wykradt,Q003
Quedlinburg,Q004
Querfurt,Q005
Quezici,Q006
Quinzingouwe,Q007
Quitzow,Q008
Raab von Schönwald,R001
Raabs,R002
Rabenau; Nordeck von Rabenau,R003
Rabenhaupt,R004
Rabenstein,R005
Rabensteiner,R006
Racknitz,R007
Radenzgau,R008
Radziwill,R009
Raetia,R010
Raibach,R011
Raithenbach; Raitenbach,R012
Ramestal,R013
Ramholz,R014
Rammagau,R015
Rammingen,R016
Ramsberg,R017
Ramschwag,R018
Ramsenstrut,R019
Randegg,R020
Randersacker; Randsacker,R021
Rangau; Rangeuue; Rangouue; Rangouui; Rangovve; Gau südlich des Radenzgaus,R022
Ranhoff,R023
Ranis,R024
Rankweil,R025
Rann,R026
Rannariedl,R027
Rannungen,R028
Rantzau,R029
Rapp; Rapp zu Hausen,R030
Rappoltstein,R031
Rassler von Gamerschwang,R032
Rassler; Raßler,R033
Ratanzwinidun,R034
Ratenzgouwe,R035
Rathsamhausen,R036
Ratibor,R037
Ratiborski von Sechzebuhs,R038
Ratoltesbuoch,R039
Ratsberg; Rathsberg,R040
Rattenheim,R041
Ratzeburg,R042
Ratzenberg; Ratz; Ratzenburg,R043
Ratzenried,R044
Rau von Holzhausen,R045
Rauber von Plankenstein,R046
Raubersried; Robesreut,R047
Rauch von Winnenden,R048
Rauche,R049
Rauchenkatsch-Gmünd,R050
Rauchhaupt,R051
Rauenbach,R052
Raueneck,R053
Raugrafen,R054
Raunau,R055
Rauschner; Reuschel,R056
Ravenna,R057
Ravensberg,R058
Ravensburg (Reichsstadt),R059
Ravensburg (=G158 Göler von Ravensburg (Reichsritter)),R060
Rebecqu; Rebecque,R061
Rebgau; Regau,R062
Rechberg,R063
Rechecourt; Rechicourt,R064
Rechenbach; Rechenpachj,R065
Rechenberg,R066
Rechicourt,R067
Rechnitz,R068
Rechtenbach,R069
Rechtenstein,R070
Rechtern-Limpburg,R071
Reck; Reckherr,R072
Reckenbach,R073
Reckheim; Reckum,R074
Recklinghausen,R075
Reckrodt,R076
Reckum,R077
Redwitz,R078
Reffier,R079
Regau,R080
Regensburg (freie Stadt; freie Reichsstadt),R081
Regensburg (Fürstentum),R082
Regensburg (Hochstift),R083
Regensburg; Niedermünster,R084
Regensburg; Obermünster,R085
Regensburg; Sankt Emmeran,R086
Regenstein; Reinstein; Rheinstein,R087
Regnitzgau; Ratenzgouwe,R088
Rehlingen,R089
Reibeld; Reybeld,R090
Reibersdorf,R091
Reich von Baldenstein,R092
Reichartshausen,R093
Reichau (Herrschaft),R094
Reichau (Reichsritter),R095
Reichelsberg; Reichelsburg,R096
Reichenau,R097
Reichenbach(Württemberg) (reichsritterliche Herrschaft),R098
Reichenbach(Odenwald) (Reichsritter),R099
Reichenberg (Herrschaft) (=E148 Erbach (Herrschaft; Grafschaft; Reichsgrafschaft),R100
Reichenberg (=W433 Wolfskehl von Reichenberg (Reichsritter)),R101
Reichenfels,R102
Reichenstein(Württemberg) (Herrschaft),R103
Reichenstein(Rheinland-Pfalz) (Herrschaft),R104
Reichenwaldau; Reichwaldau,R105
Reichenweiher; Reichenweier,R106
Reichersberg,R107
Reichlin von Meldegg,R108
Reichskreise,R109
Reichsritterschaft,R110
Reichwaldau,R111
Reifenberg,R112
Reiffenberg,R113
Reifferscheid (Salm-Reifferscheid ab 1416; dann Salm-Reifferscheid-Bedburg/Krautheim),R114
Reigersberg,R115
Reil,R116
Reims,R117
Reinach-Wird,R118
Reineck,R119
Reinhardsbrunn,R120
Reinheim,R121
Reinido,R122
Reinihgouve; Ringgau,R123
Reinsberg,R124
Reinsbronn,R125
Reinstein,R126
Reinstein; Rheinstein,R127
Reipoltskirchen,R128
Reischach,R129
Reiß von Reißenstein,R130
Reitzenberg,R131
Reitzenstein,R132
Reitzheim,R133
Reizberg,R134
Remagen,R135
Remchingen,R136
Remigiusland,R137
Remissau; Remse,R138
Remlingen,R139
Remse,R140
Remstal,R141
Rendsburg,R142
Renensis pagus,R143
Rennenberg,R144
Requile,R145
Resch von Reschenberg,R146
Rettenbach,R147
Rettenberg,R148
Rettersbach,R149
Retzstadt,R150
Reurieth,R151
Reuß,R152
Reuß ältere Linie,R153
Reuß genannt Haberkorn,R154
Reuß jüngere Linie,R155
Reuß-Burgk,R156
Reuß-Dölau,R157
Reuß-Ebersdorf,R158
Reuß-Gera,R159
Reuß-Greiz,R160
Reuß-Haberkorn,R161
Reuß-Köstritz,R162
Reuß-Kranichfeld,R163
Reuß-Lobenstein,R164
Reuß-Saalburg,R165
Reuß-Schleiz (Fürstentum Reuß),R166
Reutlingen,R167
Reutner von Weil,R168
Reval,R169
Rewitz,R170
Reybeld,R171
Rhade,R172
Rhat; Rhade,R173
Rhaunen,R174
Rheda,R175
Rhein; Rheinstrom; am Rheinstrom; rheinischer Ritterkreis,R176
Rheina-Wolbeck,R177
Rheinbund,R178
Rheindorf,R179
Rheineck,R180
Rheineck; Reineck,R181
Rheinfelden (Reichsstadt; Herrschaft),R182
Rheinfelden (=T166 Truchsess von Rheinfelden (Reichsritter)),R183
Rheinfels,R184
Rheingau (Gau in Alemannien am Hochrhein),R185
Rheingau(Hessen) (Landschaft),R186
Rheingrafen,R187
Rheingrafenstein,R188
Rheingrafschaft,R189
Rheingrafschaft zum Stein,R190
Rheinischer Ritterkreis,R191
Rheinisches Reichsprälatenkollegium,R192
Rheinland,R193
Rheinland-Hessen-Nassau,R194
Rheinland-Pfalz,R195
Rheinprovinz,R196
Rheinstein (Grafschaft),R197
Rheinstein (Reichsritter),R198
Rheintal,R199
Rhinow,R200
Rhodt,R201
Rhön und Wetra,R202
Rhön-Werra; Rhön und Werra,R203
Riaucour,R204
Ribuarien,R205
Richen,R206
Richold,R207
Rickelshausen,R208
Riddagshausen,R209
Ried,R210
Riedenburg,R211
Rieder zu Kornburg,R212
Riedern; Rüdern; Rütter,R213
Riedernburg; Riedenburg,R214
Riedesel,R215
Riedheim(Bayern) (Freiherren; Reichsritter),R216
Riedheim(Württemberg (Herrschaft),R217
Riedigheim; Rüdigsheim; Rüdigkhe,R218
Riedlingen,R219
Riedsberg,R220
Riegelstein,R221
Rielern,R222
Rien,R223
Rieneck (Grafschaft),R224
Rieneck (=V080 Vogt von Rieneck; Voit von Rieneck (Freiherren; Grafen; Reichsritter)),R225
Ries(gau); Ries; Riesgau,R226
Riesenburg,R227
Riet,R228
Rietberg; Rittberg,R229
Rieter,R230
Rietheim (Herrschaft),R231
Rietheim (Reichsritter),R232
Rieza,R233
Riga (Erzstift),R234
Riga (Reichsstadt),R235
Rijnland,R236
Rikingen,R237
Rimbach; Rimpach,R238
Rinahgouwe; Rheingau,R239
Rinck von Baldenstein; Reich von Baldenstein,R240
Rindal,R241
Rinderbach,R242
Ringgau,R243
Ringouue,R244
Rinhofen; Rinhofer,R245
Rink,R246
Rinland,R247
Rinnthal; Rindal,R248
Riphern; Ribuarien; Ribuarier,R249
Risstissen; Rißtissen,R250
Risum; Rysum,R251
Rittberg,R252
Rittegau,R253
Ritter zu Grünstein,R254
Ritterkreis,R255
Ritz,R256
Ritzebüttel,R257
Riustringeland,R258
Riviera,R259
Rixingen; Rikingen; Rützingen,R260
Rizzigau; Rizzigouwe; Ritzingengau,R261
Robesreut; Raubersried,R262
Rochefort,R263
Rochsburg,R264
Rodamsdörfle,R265
Rödelheim,R266
Rodemachern,R267
Roden,R268
Rodenheim; Kottenheim?,R269
Rodenstein,R270
Röder von Diersburg,R271
Röder; Roeder,R272
Roder?,R273
Rodheim,R274
Rodt von Bußmannshausen,R275
Roergau,R276
Rogendorf,R277
Roggenburg,R278
Roggendorf,R279
Rohrau,R280
Rohrbach,R281
Rohrdorf,R282
Rohr-Waldstetten,R283
Roll; Roll zu Bernau,R284
Rollshausen; Rolshausen,R285
Roman,R286
Romansweiler,R287
Romberg,R288
Ronsberg,R289
Römhild,R290
Romrod,R291
Ronneburg,R292
Rorer; Roder?; Zerer?,R293
Rorschach,R294
Rösch von Gerlachshausen; Rösch von Geroldshausen; Rösch von Gerolzhausen,R295
Roselinse,R296
Rosenau,R297
Rosenbach,R298
Rosenberg (Grafen),R299
Rosenberg(Württemberg) (Herrschaft; Reichsritter),R300
Rosenberg (=M312 Münch von Rosenberg (Reichsritter)),R301
Rosenegg,R302
Rosenfeld,R303
Rosheim,R304
Rosoga,R305
Rospiglosi,R306
Rossach,R307
Rossau,R308
Rossdorf,R309
Rosselgau,R310
Rossla,R311
Rosstal,R312
Rost,R313
Rostagouwe,R314
Rostock,R315
Rot; an der Rot,R316
Rotenburg(Hessen) (Burg; Herrschaft; Landgrafen),R317
Rotenburg(Niedersachsen) (Herrschaft),R318
Rotenhan,R319
Rotenstein (=B283 Bletz von Rotenstein (Reichsritter)),R320
Rotenstein (Herrschaft) (=R336 Rothenstein; Rotenstein (Herrschaft)),R321
Roth,R322
Roth von Burgschwalbach,R323
Roth von Bußmannshausen,R324
Roth von Schreckenstein,R325
Rötheln,R326
Rothenberg,R327
Rothenburg (Grafschaft im Südharzraum),R328
Rothenburg (=R327 Rothenberg; Rothenburg (Herrschaft)),R329
Rothenburg (Herzogtum),R330
Rothenburg; Rothenburg ob der Tauber (Reichsstadt),R331
Rothenfels,R332
Rothenhausen,R333
Rothenlöwen,R334
Rothenstein,R335
Rothenstein; Rotenstein,R336
Rothfelth,R337
Rothschütz; Rotschütz,R338
Rott,R339
Rötteln,R340
Rottenbach (Reichsritter),R341
Rottenbach (=S292 Schnell von Rottenbach (Reichsritter)),R342
Rottenbuch,R343
Rottenburg,R344
Rottenmünster; Rotenmünster,R345
Rottenstein,R346
Rottershausen; Ratershausen,R347
Rottgau; Rotgouue; Rottgouu; Gau zwischen Inn und Rott,R348
Rottweil,R349
Roy,R350
Rozendaal,R351
Ru0 von Sulzbach,R352
Ruadolteshuntari,R353
Rubempre-Everbergh,R354
Ruchesloh,R355
Rud,R356
Rüdesheim,R357
Rüdigsheim,R358
Rüdinger von Rüdingerfels,R359
Rudolstadt,R360
Rüdt von Collenberg,R361
Rügen,R362
Rügheim,R363
Rügland,R364
Ruhrgau,R365
Rumerskirch,R366
Rümmelsheim,R367
Rummerskirch; Rumerskirch,R368
Rumolsweiler,R369
Rumredt,R370
Rumrodt; Rumredt; Rumroth; Romrod,R371
Runkel,R372
Ruppin,R373
Rüpplin von Köffikon,R374
Rüpplin von Köffikon zu Wittenwyl,R375
Rüppur; Rieppurr,R376
Rurgau,R377
Ruricgo,R378
Rüssenbach; Rüsenbach; Rusenbach,R379
Rußwurm,R380
Rußwurm auf Greifenstein,R381
Rüstringen,R382
Rütschel,R383
Rütter,R384
Rützingen,R385
Rysum,R386
Saal,S001
Saalbachgau,S002
Saalburg,S003
Saalegau,S004
Saalfeld (Reichsabtei; Stadt),S005
Saalfeld (Stadt),S006
Saalmannsweiler; Salmannsweiler,S007
Saarbrücken (Grafschaft),S008
Saarbrücken (Stadt; freie Stadt?; Reichsstadt?),S009
Saarburg,S010
Saargau,S011
Saargebiet,S012
Saarland,S013
Saarwerden,S014
Säben,S015
Sachsen (Großherzogtum) (=S045 Sachsen-Weimar-Eisenach (Herzogtum; Großherzogtum)),S016
Sachsen (Herzogtum; Kurfürstentum; Königreich; Land; Freistaat),S017
Sachsen (Pfalzgrafschaft).,S018
Sachsen (Provinz),S019
Sachsen-Altenburg,S020
Sachsen-Anhalt,S021
Sachsenburg,S022
Sachsen-Coburg (ältere Linie),S023
Sachsen-Coburg (jüngere Linie),S0231
Sachsen-Coburg und Gotha,S024
Sachsen-Coburg-Eisenach,S025
Sachsen-Coburg-Meiningen,S026
Sachsen-Coburg-Saalfeld,S027
Sachsen-Dresden,S028
Sachsen-Eisenach (ältere Linie),S029
Sachsen-Eisenach (mittlere Linie),S0291
Sachsen-Eisenach (jüngere Linie),S0292
Sachsen-Eisenberg,S030
Sachsen-Gotha,S031
Sachsen-Gotha-Altenburg,S032
Sachsen-Gotha-Eisenberg; Sachsen-Eisenberg,S033
Sachsenheim,S034
Sachsenheim ,S035
Sachsen-Hildburghausen ,S036
Sachsen-Lauenburg,S037
Sachsen-Lauenburg-Bergedorf-Mölln,S0371
Sachsen-Meiningen,S038
Sachsen-Merseburg,S039
Sachsen-Römhild,S040
Sachsen-Saalfeld (Sachsen-Coburg-Saalfeld ab 1699; Sachsen-Gotha und Coburg ab 1825),S041
Sachsen-Saalfeld und Coburg,S042
Sachsen-Teschen,S043
Sachsen-Weimar,S044
Sachsen-Weimar-Eisenach,S045
Sachsen-Weimar-Jena ,S046
Sachsen-Weißenfels,S047
Sachsen-Wittenberg,S048
Sachsen-Zeitz,S049
Säckingen,S050
Saffenburg,S051
Sagan ,S052
Saint Andre ; Saint-Andre,S053
Saint-Maurice,S054
Saint-Vincent. Saint Vincent ,S055
Salagouwe,S056
Salalant (Salo; Salon),S057
Salem; Salmansweiler. Salmannsweiler; Saalmannsweiler,S058
Salingouwe,S059
Salins,S060
Salm,S061
Salm-Anholt,S062
Salm-Grumbach,S063
Salm-Horstmar,S064
Salm-Kyrburg,S065
Salm-Neuburg,S066
Salm-Reifferscheid ,S067
Salm-Reifferscheid-Krautheim,S068
Salm-Reifferscheid-Krautheim-Raitz,S069
Salm-Reifferscheid-Reifferseheid,S070
Salm-Salm,S071
Salo (Salland),S072
Saltga,S073
Saluelt,S074
Saluzzo,S075
Salveld,S076
Salzburg (Erzstift; Bundesland),S077
Salzburg (Ganerbschaft),S078
Salzburggau ,S079
Salzgau,S080
Salzgau (Teil Ostfalens),S081
Salzgouwe I,S082
Salzpurcgouwe,S083
Sambregau,S084
Samland,S085
Sandizell,S086
Sankt Aegidien,S087
Sankt Andrä im Lavanttal ,S088
Sankt Blasien,S089
Sankt Egidien; Sankt Aegidien,S090
Sankt Emmeram,S091
Sankt Florian,S092
Sankt Gallen (Kanton),S093
Sankt Gallen (Reichsabtei),S094
Sankt Gallen (Reichsstadt),S095
Sankt Georg,S096
Sankt Georgen,S097
Sankt Gerold,S098
Sankt jakobsberg,S099
Sankt Johann(Elsass) (Kloster),S100
Sankt Johann(Schweiz) (Abtei),S101
Sankt Maximin,S102
Sankt Moritz; Saint-Maurice,S103
Sankt Peter,S104
Sankt Pölten,S105
Sankt Simon und Judas,S106
Sankt Trudpert,S107
Sankt Ulrich,S108
Sanngau,S109
Sanntal,S110
Sarahgouwe,S111
Sardinien,S112
Sardinien-Piemont,S113
Sargans,S114
Sarmsheim,S115
Saterland,S116
Sauergau (pagus Surensis),S117
Sauerland,S118
Saulgau,S119
Saulheim ,S120
Saulnois (Seillegau),S121
Saunien,S122
Sausenberg,S123
savoyen,S124
sax; hohensax,S125
sayda,S126
Sayn (Abtei),S127
Sayn (Grafen),S128
Sayn-Altenkirchen,S129
Sayn-Hachenburg,S130
Sayn-Hachenburg-Kirchberg ,S131
sayn-Vallendar,S132
Sayn-Wittgenstein (1294-1361 Sayn-Homburg),S133
Sayn-Wittgenstein-Berleburg,S134
Sayn-Wittgenstein-Hohenstein,S135
Sayn-Wittgenstein-Sayn,S136
Sayn-Wittgenstein-Wittgenstein,S137
Scaflenzgouwe,S138
Scaldis; Schaldis,S139
Scapefeld,S140
Scarponagau; Scarponenis ,S141
Scerra,S142
Schachten; Schacht,S143
Schadeck,S144
Schadt,S145
Schaesberg,S146
Schaesberg-Tannheim,S147
Schaffalitzky von Mukodell; Schaffelitzky von Mukkadell,S148
Schaffalitzky; Schaffelitzky; Chavelitzky,S149
Schaffgotsch,S150
Schaffhausen,S151
Schaffhausen ,S152
Schaffhausen (Reichskloster,S153
Schafstall ,S154
Schalksburg,S155
