terr_id,terr_name,ruler_type,subtype
W148,Wechinger; Wechaimer; Wechanner,noble,family_line
W149,Wechmar,noble,family_line
W150,Wechselburg,noble,family_line
W151,Weerdt,noble,family_line
W152,Wees; Weeze,noble,family_line
W153,Weesenstein,noble,family_line
W154,Weeze,noble,family_line
W155,Wegscheid,noble,family_line
W156,Wehntal,noble,family_line
W157,Wehr (Herrschaft),noble,lordship
W158,Wehr (Reichsritter) (=W161 Wehrn (Reichsritter),noble,knight_lord
W159,Wehrenbach,noble,family_line
W160,Wehrheim,noble,family_line
W161,Wehrn,noble,family_line
W162,Wehrstein,noble,family_line
W163,Wehrwag; Werenwag,noble,family_line
W164,Wehsinga,noble,family_line
W165,Weibenum; Weiblinger,noble,family_line
W166,Weida,noble,family_line
W167,Weiden; Weidenberg,noble,family_line
W168,Weidenhofen,noble,family_line
W169,Weier; Weyer; Weirich,noble,family_line
W170,Weikersheim,noble,family_line
W171,Weil,noble,family_line
W172,Weil der Stadt; Weil,noble,family_line
W173,Weilburg,noble,family_line
W174,Weiler (Reichsritter),noble,knight_lord
W175,Weiler (=S283 Schmidtburg zu Weiler (Reichsritter)),noble,knight_lord
W176,Weilertal,noble,family_line
W177,Weilnau,noble,family_line
W178,Weimar,noble,family_line
W1781,Weimar (Askanier),noble,family_line
W179,Weingarten (Reichsritter),noble,knight_lord
W180,Weingarten (Reichsstift; Reichsabtei),church,monastery_chapter
W181,Weinheim,noble,family_line
W182,Weinsberg (Herrschaft),noble,lordship
W183,Weinsberg (Reichsstadt),self,imperial_city
W184,Weischfeld,noble,family_line
W185,Weiskirchen,noble,family_line
W186,Weiß,noble,family_line
W187,Weiß von Feuerbach,noble,family_line
W188,Weißenau,noble,family_line
W189,Weißenbach,noble,family_line
W190,Weißenburg; Weißenburg im Elsass (gefürstete Propstei),church,monastery_chapter
W191,Weißenburg; Weißenburg im Elsass (Reichsstadt),self,imperial_city
W192,Weißenburg; Weißenburg in Bayern,noble,family_line
W193,Weißenhorn,noble,family_line
W194,Weißenstein(Baden) (Herrschaft),noble,lordship
W195,Weißenstein(Württemberg) (Herrschaft),noble,lordship
W196,Weiterdingen,noble,family_line
W197,Weitersheim (Reichsritter; Freiherren),noble,knight_lord
W198,Weitingen,noble,family_line
W199,Weitoltshausen genannt Sehrautenbach; Weitelshausen (Reichsritter),noble,knight_lord
W200,Weitra (Herrschaft),noble,lordship
W201,Weittershausen (Reichsritter),noble,knight_lord
W202,Welden (reichsritterschaftliche Herrschaft;Freiherren. Reichsritter); Walden,noble,knight_lord
W203,Welfen (Geschlecht),noble,family_line
W204,Wellenburg. Wöllenburg (Herrschaft).,noble,lordship
W205,Wellendingen (reichsritterschaftlicher Ort),noble,knight_lord
W206,Wellenstein (Reichsrittcr),noble,family_line
W207,Wellwarth (Reichsritter),noble,knight_lord
W208,Welsberg; Welschberg zu Langenstein (Gra-fen. Reichsritter),noble,knight_lord
W209,Welsche Konfinen (Gebiete),noble,family_line
W210,Welser (Reichstitter),noble,family_line
W211,Wels-Lambach (Grafen),noble,county
W212,Weltersburg (Herrschaft),noble,lordship
W213,Welzheim (Herrschaft),noble,lordship
W214,Wemding (Herrschaft),noble,lordship
W215,Wemding; Wemdingen (Reichsritter),noble,knight_lord
W216,Wenden (FÃ¼rstentum),noble,family_line
W217,Wendler von Pregenrot; Wendler von Pregenroth (Reichsritter),noble,knight_lord
W218,Wengen (Rcichsdorf?,noble,family_line
W219,Wenk; Wenger (Reichsritter),noble,knight_lord
W220,Wenkheim. Wenckheim (Reichsritter),noble,knight_lord
W221,Wentsiga (Wenzengau),noble,family_line
W222,Wenzengau (Ventsgoi; Venzigavvi),noble,family_line
W223,Werd (Herrschaft),noble,lordship
W224,Werden (Reichsabtei),church,monastery_chapter
W225,Werdenau; Wernau (Reichsritter),noble,knight_lord
W226,Werdenberg (Grafschaft),noble,county
W227,Werdenfels (Grafschaft).,noble,county
W228,Werdenstein (Frcihcrren. Reichsrittcr),noble,family_line
W229,Werdenstein (rcichsritterschaftliche Herr-schaft),noble,family_line
W230,Werenafeld (Warnenfeld),noble,family_line
W231,Werenwag (Herrschaft),noble,lordship
W232,Weringouwe (Werngau),noble,family_line
W233,Werl (Grafen),noble,county
W234,Werle (Herren; FÃ¼rstentum),noble,family_line
W235,Wernau; Werdenau (Reichsritter),noble,knight_lord
W236,Werneck (Freiheiten; Reichsritter),noble,knight_lord
W237,Werngau (Weringowe),noble,family_line
W238,Wernheim (Reichsritter),noble,knight_lord
W239,Wernigerode (Grafschaft),noble,county
W240,Wernstein (Herrschaft),noble,lordship
W241,Werra,noble,family_line
W242,Werregau,noble,family_line
W243,Werth (Herrschaft),noble,lordship
W244,Wertheim (Grafschaft),noble,county
W245,Wertingen (reichsritterschaftliche Herrschaft),noble,knight_lord
W246,Wesel ,noble,family_line
W247,Wesenberg (Land),noble,family_line
W248,Wessenberg (Freiherren; Reichsritter).,noble,knight_lord
W249,Wessenberg zu Aulfingen ,noble,family_line
W250,Wessobrunn (Kloster),church,monastery_chapter
W251,Westargouwe I (Westergau in Bayern),noble,family_line
W252,Westargouwe II (Westergau im Schwarzwald),noble,family_line
W253,Westargouwe III (Westergau in Franken),noble,family_line
W254,Westargouwe IV (Westergau in Thüringen),noble,family_line
W255,Westarmannomarcha ,noble,family_line
W256,Westarwald,noble,family_line
W257,West-Berlin (Land),noble,family_line
W258,Westerburg (Herrschaft),noble,lordship
W259,Westerburg; christophische Linie (Grafen),noble,county
W260,Westerburg; georgische Linie (Grafen),noble,county
W261,Westergau ,noble,family_line
W262,Westergau (Gau),noble,family_line
W263,Westergoo,noble,family_line
W264,Westernach (Freiherren. Reichsritter),noble,knight_lord
W265,Westerried (Herrschaft),noble,lordship
W266,Westerstetten (Reichsritter),noble,knight_lord
W267,Westerun,noble,family_line
W268,Westfalahun,noble,family_line
W269,Westfalen (Herzogtum. Provinz; Landesteil),noble,duchy
W270,Westfälischer Reichskreis,noble,family_line
W271,Westfälisches Reichsgrafenkollegium (Grafenkollegium).,noble,county
W272,Westflinge (Bevölkcrungsname),noble,family_line
W273,Westgau (Uestgeuue; westergowi; Uuesterun; Vuestergouue),noble,family_line
W274,Westheim (Reichsdorf).,noble,family_line
W275,Westhofen (Reichshof [Rcichsdorf; Frei-heit]),noble,family_line
W276,Westkroatien (Land),noble,family_line
W277,Westphalen (Königreich),noble,kingdom
W278,Westpreußen (Landschaft. Gebiet; Provinz),noble,family_line
W279,Westrahi (friesisch Westergoo),noble,family_line
W280,Westrich; Westerreich (Landschaft) ,noble,family_line
W281,Weta; Weitao,noble,family_line
W282,Wetereiba (Wetterau),noble,family_line
W283,Wetigau,noble,family_line
W284,Wetrehen,noble,family_line
W285,Wettenhausen (Reichsstift; Propstei),church,monastery_chapter
W286,Wetter (Grafschaft),noble,county
W287,Wetterau (Landvogtei; Reichslandvogtei),noble,family_line
W288,Wetterauisches Reichsgrafenkollegium (Grafenkollegium),noble,county
W289,Wettiner (Geschlecht),noble,family_line
W290,Wettingen (Kloster),church,monastery_chapter
W291,Wetzel genannt von Karben. Wetzel genannt von Carben (Freiherrcn; Reichsritter).,noble,knight_lord
W292,Wetzel von Marsilien (Reichsritter),noble,knight_lord
W293,Wetzhausen (Herrschaft),noble,lordship
W294,Wetzlar (Reichsstadt; Grafschaft),self,imperial_city
W295,Weyhers (Gericht [Reichsritter]),noble,knight_lord
W296,Wibital (Wipptal),noble,family_line
W297,Wiblingen (Kloster; Herrschaft),church,monastery_chapter
W298,Wichsenstein (Reichsritter),noble,knight_lord
W299,Wickisau (Grafschaft) Willisau,noble,county
W300,Wickrath;Wickradt;Wickerad;Wykradt (Herr-schaft; freie Reichshcrrschaft),noble,family_line
W301,Wickrath-Schwanenberg; Wickradt-Schwanen-berg,noble,family_line
W302,Widdern (Gancrbschaft),noble,family_line
W303,Widehr; wideho (Reichsdorf),noble,family_line
W304,Widmann von Mühringen (Reichsritter),noble,knight_lord
W305,Wied (Grafschaft; Fürstentum),noble,principality
W306,Wiederhold von Weidenhofen (Reichsritter),noble,knight_lord
W307,Wied-Neuwied (Grafschaft),noble,county
W308,Wied-Runkel (Grafschaft; Fürstentum),noble,principality
W309,Wiehe (Herrschaft),noble,lordship
W310,Wiek; Wieck (Landschaft),noble,family_line
W311,Wien (Bistum. Erzbistum),church,archbishopric
W312,Wien (Reichsstadt).,self,imperial_city
W313,Wiener (Reichsritter),noble,knight_lord
W314,Wiener Neustadt (Stadt. Bistum); Wiener Neustadt (Bistum),church,bishopric
W315,Wiesbaden (Herrschaft. Reichsstadt),self,imperial_city
W316,Wieselbeck (Reichsritter),noble,knight_lord
W317,Wiesenfeld (Reichsritter),noble,knight_lord
W318,Wiesensteig (reichsunmittelbare Herrschaft),noble,lordship
W319,Wiesenthau (Reichsritter),noble,knight_lord
W320,Wiesentheid,noble,family_line
W321,Wiesentheid (reichsunmittelbare Herrschaft),noble,lordship
W322,Wigoltingen (Herrschaft),noble,lordship
W323,Wigsezi; Uuigsezi (Gau südlich der Unstrut),noble,family_line
W324,Wihmodi ,noble,family_line
W325,Wihseton (Gau),noble,family_line
W326,Wijlre; wylre (reichsunmittclbarc Herrschaft,noble,lordship
W327,Wikanafeld; Wikanauelde; Uikanauelde ,noble,family_line
W328,Wilch von Alzey (Ganerben),noble,family_line
W329,Wild,noble,family_line
W330,Wild- und Rheingraf zu Stein und Grehweiler (später Dhaun) (Salm; Salm-Salm),noble,county
W331,Wild- und Rheingrafen; Wildgrafen und Rheingrafen (Grafen),noble,county
W332,Wild- und Rheingrafschaft ,noble,county
W333,Wild- und Rheingrafschaft von Kyrburg (Salm-Kyrburg ältere Linie),noble,county
W334,Wildberg (Herrschaft),noble,lordship
W335,Wildeck,noble,family_line
W336,Wildenau,noble,family_line
W337,Wildenberg (reichsunmittelbarc Herrschaft),noble,lordship
W338,Wildenberg; Wildberg; Wiltberg (Frcihcrren;Reichsritter),noble,knight_lord
W339,Wildenburg; Wildenberg (reichsunmirtelbareHerrschaft),noble,lordship
W340,Wildeneck; Wildenegg (Burg. Landgericht),noble,family_line
W341,Wildenfels (Rcichsritter).,noble,family_line
W342,Wildenfels (reichsunmittelbare Herrschaft).,noble,lordship
W343,Wildenstein (Herrschaft).,noble,lordship
W344,Wildenstein(Franken) (Reichsritter),noble,knight_lord
W345,Wildenstein(Elsass) (Reichsritter),noble,knight_lord
W346,Wildeshausen (Stift; Herrschaft),church,monastery_chapter
W347,Wildgrafen (Grafen),noble,county
W348,Wildgrafschaft ,noble,county
W349,Wildsen; Wild (Reichsritter),noble,knight_lord
W350,Wildungen (Burg),noble,family_line
W351,Wildungen (Reichsritter),noble,knight_lord
W352,Wilgartswiesen (Reichsdorf),noble,family_line
W353,Wilhering (Herren),noble,family_line
W354,Wilhermsdorf (Herrschaft),noble,lordship
W355,Wilhermsdorf; Wilhelmsdorf; Wilmersdorff (Reichsritter),noble,knight_lord
W356,Willisau; Wickisau (Grafschaft),noble,county
W357,Willstätt (Herrschaft),noble,lordship
W358,Wilmersdorff (Reichsritter),noble,knight_lord
W359,Wimpfen (Bad Wimpfen) (Reichsstadt),self,imperial_city
W360,Wimpfen (im Tal) (Ritterstift),church,monastery_chapter
W361,Winckler von Mohrenfels; winkler (Reichsritter).,noble,knight_lord
W362,Windeck (Herrschaft),noble,lordship
W363,Windeln zu Lautenbach (Rcichsritter),noble,family_line
W364,Winden (reichsunmittelbares Kirchspiel. Ganerbschaft),noble,family_line
W365,Windhausen (Reichsritter),noble,knight_lord
W366,Windische Mark (Mark. Markgrafschaft).,noble,margraviate
W367,Windischgrätz (Herren; Grafen; Reichsfürsten),noble,principality
W368,Windisch-Matrei (Herrschaft). Matrei in Osttirol,noble,lordship
W369,Windsheim (Bad Windsheim) (Reichsstadt),self,imperial_city
W370,Wingarteiba (Wingartuneiba; Wingarteiba),noble,family_line
W371,Winingaland,noble,family_line
W372,Winkler,noble,family_line
W373,Winneburg (reichsunmittelbare Herrschaft [Fürstentuml),noble,principality
W374,Winneburg-Beilstein,noble,family_line
W375,Winnenberg (Ganerben).,noble,family_line
W376,Winnenden ,noble,family_line
W377,Winnenthal (Freiheit),noble,family_line
W378,Winterbach (Reichsgut),noble,family_line
W379,Winterhausen (Reichsdorf),noble,family_line
W380,Winternheim (Reichsdort),noble,family_line
W381,Winterrieden (Burggrafschaft),noble,burgraviate
W382,Winterstetten ,noble,family_line
W383,Winterstetten (Winterstettenstadt) (Herrschaft),noble,lordship
W384,Winterthur (Reichsstadt),self,imperial_city
W385,Winzenburg (Grafen).,noble,county
W386,Winzerhausen (reichsritterschaftliche Herrschaft),noble,knight_lord
W387,Wipfeld (Reichsritter),noble,knight_lord
W388,Wippergouwe,noble,family_line
W389,Wirah,noble,family_line
W390,Wiringouwe (Würmgau),noble,family_line
W391,Wiron (Wieringen),noble,family_line
W392,Wirsberg (Reichsritter),noble,knight_lord
W393,Wirziburgo marcha ,noble,family_line
W394,Wisaha ,noble,family_line
W395,Wiselbeck; Wieselbeck,noble,family_line
W396,Wisichgau (Wisichgaw),noble,family_line
W397,Wismar (Herrschaft),noble,lordship
W398,Wissen (Herrlichkeit),noble,family_line
W399,Withirothun ,noble,family_line
W400,Wittelsbach (Grafen),noble,county
W401,Wittem (Herrschaft),noble,lordship
W402,Wittem-Eiß-Schlenacken ,noble,family_line
W403,Witten (Herrschaft),noble,lordship
W404,Wittenberg (Burg. Herrschaft; Stadt).,noble,lordship
W405,Wittenburg (Land),noble,family_line
W406,Wittenwil;  Wittenwyl ,noble,family_line
W407,Wittgenstein (Grafen; Grafschaft; Fürsten),noble,principality
W408,Wittislingen (Grafschaft; Herrschaft),noble,county
W409,Wittmund (Herrschaft),noble,lordship
W410,Wittstadt genannt Hagenbach; Wittstatt genannt Hagenbach (Reichsritter),noble,knight_lord
W411,Witzenhausen (Reichslehen),noble,family_line
W412,Witzleben (Reichsritter),noble,knight_lord
W413,Wlaschim. Wlaschitz (Herrschaft),noble,lordship
W414,Wobidezgi (Reichsritter),noble,knight_lord
W415,Woellwarth (Reichsritter),noble,knight_lord
W416,Woevre (Gau),noble,family_line
W417,Wohlau (Fürstentum. Herzogtum),noble,duchy
W418,Wohldenberg (Grafen),noble,county
W419,Wöhr,noble,family_line
W420,Wöhrstein,noble,family_line
W421,WoIfskehl; WoIfskeeI (Reichsritrer),noble,family_line
W422,Wolauki (Uulauki in quo Broto) (973),noble,family_line
W423,Wolbeck (Burg),noble,family_line
W424,Woldenseradeel (Friesisch),noble,family_line
W425,Wolf von Guttenberg (Reichsritter),noble,knight_lord
W426,Wolf von Karsbach (Reichsritter),noble,knight_lord
W427,Wolf von Wolfsthal (Rcichsritter),noble,family_line
W428,Wolfach (Herrschaft),noble,lordship
W429,Wolfegg (Grafschaft [Lande der Erbtruchsessen),noble,county
W430,Wolfegg-Waldsee,noble,family_line
W431,Wolfegg-Wolfegg,noble,family_line
W432,Wolfenbüttel (Fürstentum),noble,principality
W433,Wolfskehl von Reichenberg (Reichsritter),noble,knight_lord
W434,Wolfstein (Herren; Frciherren; Grafen; Reichs-grafschaft),noble,county
W435,Wolfstein (Herrschaft),noble,lordship
W436,Wolfstein (Reichsstadt),self,imperial_city
W437,Wolfstein zu Sulzbürg (Reichsritter,noble,knight_lord
W438,Wolfsthal (Reichsritter),noble,knight_lord
W439,Wolgast (Stadt [Herzogtum]),noble,duchy
W440,Wolin,noble,family_line
W441,Wolkenburg (Herrlichkeit),noble,family_line
W442,Wolkenstein (Herrschaft),noble,lordship
W443,Wölkern (Reichsritter),noble,knight_lord
W444,Wöllenburg (Herrschaft),noble,lordship
W445,Wollin; Wolin (Bistum),church,bishopric
W446,Wollmarshausen; Wolmarshausen (Reichsritter),noble,knight_lord
W447,Wollmerath (Herrschaft),noble,lordship
W448,Wollmershausen (Reichsritter); Wollmarshausen; Wolmarshausen,noble,knight_lord
W449,Wöllstein (Herrschaft),noble,lordship
W450,Wöllwarth; Woellwarth (Freiherren. Reichs-ritter),noble,knight_lord
W451,Wöllwarth-Fachsenfeld,noble,family_line
W452,Wöllwarth-Iaubach,noble,family_line
W453,Wöllwarth-Iauterberg ,noble,family_line
W454,Wolmarshausen; Wollmershausen (Reichsritter),noble,knight_lord
W455,Wölpe (Grafen),noble,county
W456,Wolzogen (Freiherren. Reichsritter),noble,knight_lord
W457,Worblingen ,noble,family_line
W458,Wormatiensis pagus (Wormsgau),noble,family_line
W459,Wormazfeld (Wormsfeld; Wormsgau),noble,family_line
W460,Worms,noble,family_line
W461,Worms (Hochstift),church,bishopric
W462,Worms (Reichsstadt. freie Stadt),self,imperial_city
W463,Wormsfeldgau; Worms(gau) (Vuormacensis;Uurmacensis; Vuormazuelde; Uuormaciensis;Wormazgowe; Wormazweld; Wormacensis;Wormesveld; Wormazuelt; Gau westlich Worms'),noble,family_line
W464,Wörth (Herrschaft),noble,lordship
W465,Woyda; Woyde (Rieichsritter),noble,family_line
W466,Wrede (Freiherren; Reichsritter).,noble,knight_lord
W467,Wredenhagen (Land),noble,family_line
W468,Wucherer von Huldenfeld (Reichsritter),noble,knight_lord
W469,Wullenstetten (Herrschaft); Waldenstetten,noble,lordship
W470,Wunschel (Reichsritter),noble,knight_lord
W471,Wunstorf (Reichsstadt?),self,imperial_city
W472,Wurdenaland (Wührden,noble,family_line
W473,Wurm (Reichsritter),noble,knight_lord
W474,Wurmbrand (Grafen),noble,county
W475,Wurmbrand-Stuppach (Grafen),noble,county
W476,Würmgau ,noble,family_line
W477,Wurmser von Vendenheim (Freiherren; Gra-fen; Reichstitter),noble,knight_lord
W478,Wursten (Land),noble,family_line
W479,Wurster von Kreuzberg; Creuzberg; Kreutzberg (Rcichsritter),noble,family_line
W480,Württemberg (Grafen; Herzogtum; KÃönigreich; Land; Landesteil).,noble,duchy
W481,Württemberg-Baden (Land),noble,family_line
W482,Württemberg-Hohenzollern (Land),noble,family_line
W483,Württemberg-Mömpelgard (Grafen),noble,county
W484,Württemberg-Oels (Fürsten [Fürstentum]),noble,principality
W485,Würtzburg; Würzburg (Freiherren; Reichsritter),noble,knight_lord
W486,Wurzach (Grafschaft),noble,county
W487,Würzburg (Hochstift. Großherzogtum),church,bishopric
W488,Würzburg; Domkapitel (Reichsritterschaft),church,monastery_chapter
W489,Würzburg; Jesuiten-Administration (Reichsrittcr),noble,family_line
W490,Würzburg; julius-Hospital; juliusspital (Reichsritterschaft),noble,knight_lord
W491,Würzburg; Julius-Universität; Universität (Reichsritterschaft),noble,knight_lord
W492,Würzburg; Sankt Stephan (Reichsritter-schaft),noble,knight_lord
W493,Würzburg; Stift Haug (Reichsritter),church,monastery_chapter
W494,Wurzen (Land),noble,family_line
W495,Wurzen (Stift),church,monastery_chapter
W496,Wusterhausen,noble,family_line
W497,Wustrow (Land),noble,family_line
W498,Wykradt,noble,family_line
W499,Wylre (reichsunmittelbare Herrschaft),noble,lordship
Y001,yberg,noble,family_line
Y002,ylsgouwe; Ilzgau,noble,family_line
Y003,Ysenburg,noble,family_line
Z001,Zabergau (Zaberngouui; Gau um die Zaber; links des Neckar),noble,family_line
