nodesid,city_id,viabundus_name,bairoch_name,lat_v,lon_v,lat_b,lon_b,dist_km,match_method,confidence
19570,,,,55.649959,12.076919,,,,unmatched,0.0
19577,,,,55.719964,11.707916,,,,unmatched,0.0
72,,Aarhus,,56.157091,10.209522,,,,unmatched,0.0
9609,,Grenaa,,56.413197,10.87585,,,,unmatched,0.0
11923,,Sint Anna ter Muiden,,51.314348,3.364369,,,,unmatched,0.0
3881,,Kolding,,55.490223,9.473839,,,,unmatched,0.0
15412,,Fredericia,,55.564084,9.75463,,,,unmatched,0.0
10352,,Præstø,,55.123591,12.043762,,,,unmatched,0.0
19402,,,,54.829663,11.138238,,,,unmatched,0.0
10144,,Sakskøbing,,54.799642,11.635273,,,,unmatched,0.0
19873,,Turun silta,,60.451175,22.273845,,,,unmatched,0.0
10181,,Stubbekøbing,,54.890129,12.043395,,,,unmatched,0.0
15136,,,,54.889477,10.413537,,,,unmatched,0.0
11897,,Goedereede,,51.818178,3.977549,,,,unmatched,0.0
11899,,Geervliet,,51.860402,4.257177,,,,unmatched,0.0
11903,,Woerden,,52.086272,4.885158,,,,unmatched,0.0
11904,,Nieuwpoort (Lek),,51.935317,4.868541,,,,unmatched,0.0
11905,,Woudrichem,,51.81793,5.003807,,,,unmatched,0.0
11906,,Leerdam,,51.8909,5.093357,,,,unmatched,0.0
11907,,Heusden,,51.734005,5.137868,,,,unmatched,0.0
11908,,Tholen,,51.531681,4.22022,,,,unmatched,0.0
11909,,Reimerswaal,,51.503784,4.171237,,,,unmatched,0.0
11913,,Goes,,51.504595,3.890265,,,,unmatched,0.0
11914,,Sint Maartensdijk,,51.548706,4.078338,,,,unmatched,0.0
11915,,Zierikzee,,51.649648,3.921261,,,,unmatched,0.0
11916,,Brouwershaven,,51.725469,3.91217,,,,unmatched,0.0
11917,,Zevenbergen,,51.645365,4.605963,,,,unmatched,0.0
11918,,Helmond,,51.478951,5.655727,,,,unmatched,0.0
19547,,,,52.377136,4.898164,,,,unmatched,0.0
11924,,Biervliet,,51.328489,3.685417,,,,unmatched,0.0
11935,,,,55.709908,21.133636,,,,unmatched,0.0
11936,,Terneuzen,,51.337503,3.827952,,,,unmatched,0.0
12481,,,,52.018818,5.0443,,,,unmatched,0.0
19530,,Oude Brug,,52.375525,4.897005,,,,unmatched,0.0
11937,,Axel,,51.265287,3.908526,,,,unmatched,0.0
11939,,Philippine,,51.280209,3.759084,,,,unmatched,0.0
11956,,Kortgene,,51.555111,3.803744,,,,unmatched,0.0
11957,,Domburg,,51.563549,3.497125,,,,unmatched,0.0
11974,,Steenbergen,,51.587156,4.318662,,,,unmatched,0.0
11976,,Willemstad,,51.694282,4.44039,,,,unmatched,0.0
11977,,Klundert,,51.664314,4.533712,,,,unmatched,0.0
19531,,,,52.376066,4.895621,,,,unmatched,0.0
14944,,,,55.618245,8.484058,,,,unmatched,0.0
11979,,Waalwijk,,51.690497,5.066537,,,,unmatched,0.0
11983,,Ravenstein,,51.797565,5.652678,,,,unmatched,0.0
12026,,Kegelbrücke,,50.981898,11.333052,,,,unmatched,0.0
11984,,Wessem,,51.159454,5.882556,,,,unmatched,0.0
12018,,,,50.776188,5.699613,,,,unmatched,0.0
12185,,Niervaart,,51.653843,4.552851,,,,unmatched,0.0
19532,,,,52.375158,4.897885,,,,unmatched,0.0
12195,,,,52.017904,6.129253,,,,unmatched,0.0
15426,,Nyborg færge,,55.30981266611908,10.792025834192652,,,,unmatched,0.0
19533,,Lange Brug,,52.36923,4.89229,,,,unmatched,0.0
11835,,Nyborg,,55.311409,10.79244,,,,unmatched,0.0
19484,,,,52.160749,4.489165,,,,unmatched,0.0
10035,,Nakskov,,54.830399,11.135609,,,,unmatched,0.0
19400,,,,54.828279,11.137712,,,,unmatched,0.0
10754,,,,56.564824,9.031877,,,,unmatched,0.0
9545,,Thisted,,56.954812,8.690586,,,,unmatched,0.0
7714,,Tiel,,51.887521,5.437217,,,,unmatched,0.0
10400,,Vordingborg,,55.00815943,11.91050695,,,,unmatched,0.0
9540,,Sæby,,57.333464,10.52702,,,,unmatched,0.0
11981,,Megen,,51.824176,5.567456,,,,unmatched,0.0
11718,,Slangerup,,55.845603,12.171867,,,,unmatched,0.0
19409,,,,56.95501,8.696049,,,,unmatched,0.0
10796,,Batenburg,,51.822886,5.629918,,,,unmatched,0.0
10786,,Damrak,,52.374318,4.894645,,,,unmatched,0.0
19412,,,,55.842555,12.174638,,,,unmatched,0.0
19548,,,,52.377311,4.899601,,,,unmatched,0.0
9541,,Skagen ,,57.717112,10.571842,,,,unmatched,0.0
14946,,Randersbro,,56.456556,10.039649,,,,unmatched,0.0
10546,,Ærøskøbing,,54.887986,10.411149,,,,unmatched,0.0
16191,,,,51.820839,5.631595,,,,unmatched,0.0
19448,,,,55.620087,8.480726,,,,unmatched,0.0
10540,,Rudkøbing,,54.936285,10.710498,,,,unmatched,0.0
10343,,Tårnborg,,55.350964,11.187091,,,,unmatched,0.0
11654,,Helsingør,,56.035001,12.613781,,,,unmatched,0.0
9666,,Horsens,,55.861907,9.851947,,,,unmatched,0.0
10332,,Næstved,,55.230661,11.758234,,,,unmatched,0.0
19429,,,,55.859836,9.856721,,,,unmatched,0.0
7176,,Skanderborg,,56.030751,9.9337,,,,unmatched,0.0
11343,,,,52.514304,6.089266,,,,unmatched,0.0
19440,,Frederiks Bro,,56.156725,10.206894,,,,unmatched,0.0
8866,,Zwolle,,52.51226,6.092754,,,,unmatched,0.0
2377,,Grafhorst,,52.583394,5.933873,,,,unmatched,0.0
9683,,Varde,,55.620437,8.480215,,,,unmatched,0.0
19587,,,,55.329307,8.762924,,,,unmatched,0.0
3946,,København,,55.678141,12.572183,,,,unmatched,0.0
19444,,,,56.15642,10.206784,,,,unmatched,0.0
19563,,,,54.662982,11.730802,,,,unmatched,0.0
18131,,Vaasa,,63.074627,21.722507,,,,unmatched,0.0
19564,,,,54.691572,11.366281,,,,unmatched,0.0
18134,,Uusikaarlepyy,,63.522151,22.529266,,,,unmatched,0.0
18125,,Pori,,61.488816,21.793522,,,,unmatched,0.0
19566,,,,55.454614,12.181389,,,,unmatched,0.0
19536,,,,52.372948,4.900213,,,,unmatched,0.0
10263,,Køge,,55.456577,12.181445,,,,unmatched,0.0
18140,,Kristiinankaupunki,,62.274028,21.379315,,,,unmatched,0.0
18121,,Rauma,,61.128082,21.511293,,,,unmatched,0.0
11709,,Roskilde,,55.64106,12.080362,,,,unmatched,0.0
19573,,Knippelsbro,,55.67455,12.586951,,,,unmatched,0.0
10334,,Holbæk,,55.717466,11.713137,,,,unmatched,0.0
10698,,Malmö,,55.606106,13.00055,,,,unmatched,0.0
19574,,,,55.67435,12.587843,,,,unmatched,0.0
8902,,Ribe,,55.328145,8.762129,,,,unmatched,0.0
9559,,Skive,,56.566626,9.026641,,,,unmatched,0.0
14536,,Landskrona,,55.870372,12.830357,,,,unmatched,0.0
19596,,,,55.86629,12.826581,,,,unmatched,0.0
10180,,Nykøbing Falster ,,54.767823,11.866876,,,,unmatched,0.0
19612,,Store Bro,,54.9824,12.282092,,,,unmatched,0.0
19588,,,,55.329004,8.763436,,,,unmatched,0.0
10350,,Nykøbing Sjælland,,55.922671,11.670623,,,,unmatched,0.0
11753,,Stege,,54.98445238,12.2855408,,,,unmatched,0.0
3300,,IJsselstein,,52.019446,5.043281,,,,unmatched,0.0
12759,,,,51.919864,4.488007,,,,unmatched,0.0
19614,,,,54.982246,12.283702,,,,unmatched,0.0
12464,,,,52.006932,4.713537,,,,unmatched,0.0
1813,,Enschede,,52.220592,6.895297,,,,unmatched,0.0
12802,,,,51.701718,4.863635,,,,unmatched,0.0
20307,,,,51.688541,5.314803,,,,unmatched,0.0
19786,,Helsinki,,60.167539,24.952033,,,,unmatched,0.0
19540,,,,52.370508,4.900647,,,,unmatched,0.0
11896,,&#39;s-Gravenzande,,52.004091,4.160332,,,,unmatched,0.0
8774,,Zevenaar,,51.928101,6.07639,,,,unmatched,0.0
18132,,Uusikaupunki,,60.800373,21.409791,,,,unmatched,0.0
18126,,Oulu,,65.015355,25.472386,,,,unmatched,0.0
8009,,Vyborg,,60.713025,28.732889,,,,unmatched,0.0
10663,,Helsingborg,,56.04593144,12.69608385,,,,unmatched,0.0
10715,,Falsterbo,,55.390984,12.834298,,,,unmatched,0.0
6477,,Roermond,,51.195619,5.985689,,,,unmatched,0.0
18119,,Porvoo,,60.395391,25.657864,,,,unmatched,0.0
14660,,,,51.197919,5.981903,,,,unmatched,0.0
19746,,Porvoon silta,,60.396673,25.655011,,,,unmatched,0.0
17574,,Oostende,,51.232106,2.917664,,,,unmatched,0.0
19669,,,,51.233436,2.915636,,,,unmatched,0.0
19787,,Altstadtbrücke,,51.157718,14.99417,,,,unmatched,0.0
2170,,Gernrode,,51.394968,10.400534,,,,unmatched,0.0
19670,,,,51.234645,2.921268,,,,unmatched,0.0
19456,,,,56.462111,10.03511,,,,unmatched,0.0
19831,,Linnansilta,,60.715311,28.727446,,,,unmatched,0.0
19818,,Holstenbrücke,,53.866251,10.68054,,,,unmatched,0.0
19820,,Burgtorbrücke,,53.874228,10.691355,,,,unmatched,0.0
19833,,Pitkäsilta (Viipuri),,60.725106,28.708006,,,,unmatched,0.0
18118,,Turku,,60.450667,22.275951,,,,unmatched,0.0
4329,,Leiden,,52.158439,4.490032,,,,unmatched,0.0
19946,,,,50.644236,5.800749,,,,unmatched,0.0
12017,,Eijsden,,50.777726,5.702609,,,,unmatched,0.0
20374,,,,60.451358,22.272763,,,,unmatched,0.0
19987,,Wagenstedter Brücke,,51.213554,10.466558,,,,unmatched,0.0
13289,,,,50.849412,5.69456,,,,unmatched,0.0
5421,,Nieuwstadt,,51.036805,5.860058,,,,unmatched,0.0
12103,,Sint Servaasbrug,,50.849413,5.695923,,,,unmatched,0.0
18135,,Tornio,,65.847813,24.138766,,,,unmatched,0.0
14045,,Nieuw-Mude,,51.31569,3.379631,,,,unmatched,0.0
18141,,Lapvesi (Lappeenranta),,61.065989,28.183255,,,,unmatched,0.0
18123,,Tammisaari,,59.973553,23.433072,,,,unmatched,0.0
20053,,,,50.77556,5.702408,,,,unmatched,0.0
4698,,Maastricht,,50.85125,5.690547,,,,unmatched,0.0
20084,,,,50.864478,5.832187,,,,unmatched,0.0
7957,,Valkenburg (Geul),,50.862851,5.831255,,,,unmatched,0.0
19204,,,,50.773043,3.876532,,,,unmatched,0.0
1668,,Echt,,51.106316,5.867102,,,,unmatched,0.0
19483,,,,52.159666,4.488114,,,,unmatched,0.0
19464,,,,56.653021,9.981755,,,,unmatched,0.0
11077,,Montfort,,51.125529,5.94744,,,,unmatched,0.0
19465,,,,56.655362,9.968206,,,,unmatched,0.0
15828,,,,56.197364,10.674317,,,,unmatched,0.0
19490,,,,55.062533,15.133785,,,,unmatched,0.0
13270,,,,51.158565,5.883217,,,,unmatched,0.0
15430,,,,55.05819,10.614482,,,,unmatched,0.0
12453,,,,52.159469,4.490515,,,,unmatched,0.0
19516,,,,55.566313,10.083766,,,,unmatched,0.0
19387,,,,55.705772,9.532415,,,,unmatched,0.0
19523,,,,55.331143,11.137873,,,,unmatched,0.0
19534,,,,52.372653,4.894141,,,,unmatched,0.0
19401,,,,54.829373,11.134204,,,,unmatched,0.0
12785,,,,51.886291,5.440623,,,,unmatched,0.0
19411,,,,56.359949,8.617406,,,,unmatched,0.0
19421,,,,56.457063,10.039122,,,,unmatched,0.0
19422,,,,57.333138,10.531072,,,,unmatched,0.0
19546,,,,52.375792,4.896372,,,,unmatched,0.0
15132,,,,56.034815,12.616306,,,,unmatched,0.0
19560,,,,55.226413,11.75757,,,,unmatched,0.0
19442,,,,56.155404,10.2115,,,,unmatched,0.0
15134,,,,55.67783057398162,12.57997820114322,,,,unmatched,0.0
19567,,,,55.454805,12.190012,,,,unmatched,0.0
19619,,,,55.373493,13.149605,,,,unmatched,0.0
15137,,,,56.153516,10.212589,,,,unmatched,0.0
19832,,Kivisilta,,60.737271,28.688822,,,,unmatched,0.0
12603,,,,51.308502,3.385044,,,,unmatched,0.0
12601,,,,51.210474,3.22483,,,,unmatched,0.0
12463,,IJzendijke,,51.322453,3.616143,,,,unmatched,0.0
12473,,,,51.96047,5.220553,,,,unmatched,0.0
12530,,,,56.657836,23.742783,,,,unmatched,0.0
12614,,,,50.927642,4.429155,,,,unmatched,0.0
12594,,,,51.921159,4.487023,,,,unmatched,0.0
12616,,,,52.15627,4.493117,,,,unmatched,0.0
12751,,,,52.005685,4.360752,,,,unmatched,0.0
12752,,,,52.006176,4.361066,,,,unmatched,0.0
12755,,,,51.917649,4.39748,,,,unmatched,0.0
12756,,,,51.917794,4.395924,,,,unmatched,0.0
12757,,,,51.904982,4.408231,,,,unmatched,0.0
12781,,,,51.826523,4.97408,,,,unmatched,0.0
12771,,,,51.531945,4.22352,,,,unmatched,0.0
12774,,,,51.495337,4.280294,,,,unmatched,0.0
12776,,,,51.586359,4.313278,,,,unmatched,0.0
12780,,,,51.819893,4.670869,,,,unmatched,0.0
12782,,,,51.829553,4.976461,,,,unmatched,0.0
12783,,,,51.818539,5.004217,,,,unmatched,0.0
12784,,,,51.814805,5.24686,,,,unmatched,0.0
12789,,,,51.690463,5.300092,,,,unmatched,0.0
12835,,,,52.590494,6.08806,,,,unmatched,0.0
13230,,,,51.439314,5.477498,,,,unmatched,0.0
12795,,,,51.735053,5.137616,,,,unmatched,0.0
12800,,,,51.589834,4.773145,,,,unmatched,0.0
12806,,,,51.056402,3.721864,,,,unmatched,0.0
12807,,,,51.060415,3.713136,,,,unmatched,0.0
12810,,,,51.057699,3.707582,,,,unmatched,0.0
12811,,,,51.20063,3.224534,,,,unmatched,0.0
12842,,,,52.377573,4.897774,,,,unmatched,0.0
12843,,,,52.480589,4.658598,,,,unmatched,0.0
12858,,,,51.957033,5.556804,,,,unmatched,0.0
12889,,,,53.029386,5.65903,,,,unmatched,0.0
13008,,,,56.950056,24.105399,,,,unmatched,0.0
13010,,,,56.970052,21.977453,,,,unmatched,0.0
13213,,,,51.561668,5.45988,,,,unmatched,0.0
13338,,,,51.648777,3.933342,,,,unmatched,0.0
13340,,,,51.43841,3.575799,,,,unmatched,0.0
13366,,Schlachte,,53.57637,7.906302,,,,unmatched,0.0
13378,,,,51.219011,4.395591,,,,unmatched,0.0
13384,,,,51.283043,4.049587,,,,unmatched,0.0
13393,,,,52.51758,6.422333,,,,unmatched,0.0
13426,,,,52.623892,6.040333,,,,unmatched,0.0
13433,,,,52.008981,4.354617,,,,unmatched,0.0
13435,,,,51.913021,4.344456,,,,unmatched,0.0
13436,,,,51.942319,4.854055,,,,unmatched,0.0
13437,,,,51.818733,4.675438,,,,unmatched,0.0
13443,,,,53.321096,6.856379,,,,unmatched,0.0
13450,,,,53.217862,6.566126,,,,unmatched,0.0
13466,,,,52.555841,5.919365,,,,unmatched,0.0
13586,,,,51.660786,4.535955,,,,unmatched,0.0
13597,,,,52.142095,6.189144,,,,unmatched,0.0
13605,,,,51.32223,3.493137,,,,unmatched,0.0
13614,,,,51.993866,6.223744,,,,unmatched,0.0
13616,,,,52.010391,6.133633,,,,unmatched,0.0
13702,,Niederlage,,52.345024,14.557207,,,,unmatched,0.0
13703,,,,53.424398,14.563523,,,,unmatched,0.0
13626,,,,52.330327,5.068216,,,,unmatched,0.0
13628,,,,52.159354,5.385081,,,,unmatched,0.0
13668,,,,51.958662,5.224523,,,,unmatched,0.0
13678,,,,51.877776,5.118256,,,,unmatched,0.0
13680,,,,51.826734,4.964468,,,,unmatched,0.0
13681,,,,51.830276,4.975197,,,,unmatched,0.0
13694,,Ronde haven,,51.957308,5.220317,,,,unmatched,0.0
13747,,,,51.291041,6.05869,,,,unmatched,0.0
13751,,,,52.163136,6.41849,,,,unmatched,0.0
13752,,,,52.115629,6.521313,,,,unmatched,0.0
13755,,,,52.114338,6.521693,,,,unmatched,0.0
13798,,Brück (Brandenburg),,52.197576,12.769879,,,,unmatched,0.0
13761,,,,52.232507,6.582759,,,,unmatched,0.0
13766,,,,52.354849,6.664564,,,,unmatched,0.0
13768,,,,52.200673,6.548718,,,,unmatched,0.0
13801,,Greiffenberg,,53.088487,13.956006,,,,unmatched,0.0
13778,,,,52.638293,5.060093,,,,unmatched,0.0
13792,,,,52.161866,4.484758,,,,unmatched,0.0
13796,,Köpenick,,52.446085,13.578038,,,,unmatched,0.0
13833,,,,51.547866,4.078573,,,,unmatched,0.0
13860,,,,51.060044,3.724827,,,,unmatched,0.0
13861,,,,51.282249,3.761,,,,unmatched,0.0
13862,,,,51.276967,4.050755,,,,unmatched,0.0
13842,,,,51.329421,3.69049,,,,unmatched,0.0
13889,,Kahldenbrücke,,53.907375,13.02883,,,,unmatched,0.0
13865,,,,51.220656,4.399159,,,,unmatched,0.0
13867,,,,51.325522,3.484619,,,,unmatched,0.0
13872,,,,51.500876,3.618246,,,,unmatched,0.0
13875,,,,51.499342,3.675213,,,,unmatched,0.0
13876,,,,51.500211,3.674955,,,,unmatched,0.0
13877,,,,51.505532,3.889668,,,,unmatched,0.0
13884,,,,52.002185,4.773932,,,,unmatched,0.0
13886,,,,52.021024,5.047642,,,,unmatched,0.0
13895,,,,51.979661,5.907061,,,,unmatched,0.0
14065,,,,53.174555,5.421664,,,,unmatched,0.0
13957,,Lunden,,54.332923,9.023563,,,,unmatched,0.0
13982,,,,52.021493,4.870933,,,,unmatched,0.0
13994,,,,51.271027,3.452902,,,,unmatched,0.0
13995,,,,51.274182,3.447685,,,,unmatched,0.0
14036,,,,52.253911,6.148712,,,,unmatched,0.0
14048,,,,51.220369,3.232335,,,,unmatched,0.0
14059,,,,53.243648,5.64659,,,,unmatched,0.0
14060,,,,53.244253,5.646303,,,,unmatched,0.0
14097,,,,51.549679,3.668096,,,,unmatched,0.0
14120,,,,52.046069,4.948282,,,,unmatched,0.0
14134,,,,52.048581,15.100264,,,,unmatched,0.0
14185,,,,51.519498,3.891576,,,,unmatched,0.0
14177,,,,52.701905,5.292399,,,,unmatched,0.0
14181,,brug Gein,,52.303679,5.01387,,,,unmatched,0.0
14208,,,,51.499663,3.625688,,,,unmatched,0.0
14392,,,,52.966324,14.429304,,,,unmatched,0.0
14396,,,,53.422178,14.560474,,,,unmatched,0.0
14399,,,,53.39797,14.661177,,,,unmatched,0.0
14426,,Bergen auf Rügen,,54.418187,13.432755,,,,unmatched,0.0
14450,,,,53.726179,14.281942,,,,unmatched,0.0
14464,,,,53.973622,14.767306,,,,unmatched,0.0
14465,,,,53.843118,14.618346,,,,unmatched,0.0
14466,,,,53.841529,14.618142,,,,unmatched,0.0
14550,,,,51.647484,3.92669,,,,unmatched,0.0
14483,,Mühlendamm,,52.411866,12.565349,,,,unmatched,0.0
14497,,,,52.729008,15.240647,,,,unmatched,0.0
14498,,,,52.729577,15.240244,,,,unmatched,0.0
14499,,,,52.721413,15.25104,,,,unmatched,0.0
14501,,,,52.60135,15.500032,,,,unmatched,0.0
14502,,,,52.600535,15.499689,,,,unmatched,0.0
14503,,,,52.837322,15.830995,,,,unmatched,0.0
14529,,Gottskär,,57.38918,12.019,,,,unmatched,0.0
14531,,Varberg,,57.105256,12.250785,,,,unmatched,0.0
14534,,Ängelholm,,56.243058,12.861058,,,,unmatched,0.0
14539,,Tommarp,,55.537125,14.235869,,,,unmatched,0.0
14532,,Falkenberg,,56.900985,12.494458,,,,unmatched,0.0
14540,,Simrishamn,,55.556773,14.34934,,,,unmatched,0.0
14543,,Avaskär,,56.263611,16.035556,,,,unmatched,0.0
14549,,,,51.648501,3.923603,,,,unmatched,0.0
14600,,,,51.533085,4.224839,,,,unmatched,0.0
14621,,,,51.025084,4.476503,,,,unmatched,0.0
14663,,,,52.923758,14.867913,,,,unmatched,0.0
14668,,,,52.002216,4.776835,,,,unmatched,0.0
14703,,,,52.222734,5.486746,,,,unmatched,0.0
14704,,,,52.350668,5.615042,,,,unmatched,0.0
14818,,,,53.709578,16.69787,,,,unmatched,0.0
14823,,,,53.533851,16.010564,,,,unmatched,0.0
14842,,,,54.175,15.577828,,,,unmatched,0.0
14857,,Kristianstad,,56.031519,14.152765,,,,unmatched,0.0
14863,,,,51.818038,4.670721,,,,unmatched,0.0
14890,,,,52.002022,4.775376,,,,unmatched,0.0
14891,,,,52.002438,4.775145,,,,unmatched,0.0
14892,,,,51.890085,5.093771,,,,unmatched,0.0
14893,,,,51.874704,5.077806,,,,unmatched,0.0
14894,,,,51.888872,5.090948,,,,unmatched,0.0
14888,,Visbrug,,52.159133,4.491148,,,,unmatched,0.0
14900,,,,52.22978,5.032904,,,,unmatched,0.0
14902,,,,52.701929,5.293701,,,,unmatched,0.0
14903,,,,51.814815,4.667026,,,,unmatched,0.0
14911,,,,52.47444,6.072127,,,,unmatched,0.0
14913,,Schipbrug,,52.250817,6.152942,,,,unmatched,0.0
14914,,,,52.250385,6.16121,,,,unmatched,0.0
14941,,,,54.90806225,9.78520089,,,,unmatched,0.0
14945,,,,55.488006,9.472925,,,,unmatched,0.0
14947,,,,56.640787,9.794565,,,,unmatched,0.0
15031,,,,54.767743,11.864473,,,,unmatched,0.0
15365,,Viborg Færge,,56.451075,9.42084,,,,unmatched,0.0
15434,,Luntertun,,56.266725351061,12.852281812039,,,,unmatched,0.0
15964,,,,55.68107916878,12.576429669408,,,,unmatched,0.0
15965,,,,55.678972,12.5797,,,,unmatched,0.0
16161,,,,56.04535626,12.69308287,,,,unmatched,0.0
16165,,Odense Bro,,55.396718,10.396156,,,,unmatched,0.0
16186,,,,51.160405,5.940733,,,,unmatched,0.0
16208,,,,52.144483,6.197375,,,,unmatched,0.0
16211,,,,52.25204,6.153824,,,,unmatched,0.0
16227,,,,52.018074,6.12848,,,,unmatched,0.0
16228,,,,52.021826,6.123327,,,,unmatched,0.0
16231,,,,51.503109,4.173991,,,,unmatched,0.0
16232,,,,51.507392,4.176376,,,,unmatched,0.0
16312,,,,52.394964,11.293134,,,,unmatched,0.0
16346,,,,55.682437,12.570858,,,,unmatched,0.0
16355,,Monnikerede,,51.276175,3.309179,,,,unmatched,0.0
16360,,,,51.698395,4.854783,,,,unmatched,0.0
16587,,,,51.910515,5.335454,,,,unmatched,0.0
16362,,,,51.58835,4.771352,,,,unmatched,0.0
16367,,,,53.53011,15.813305,,,,unmatched,0.0
16398,,,,53.552562,14.574852,,,,unmatched,0.0
16400,,,,54.364519,16.679133,,,,unmatched,0.0
16408,,,,52.446278,15.578494,,,,unmatched,0.0
16412,,,,54.040658,19.02528,,,,unmatched,0.0
16415,,,,54.272701,21.00973,,,,unmatched,0.0
16417,,,,53.123397,18.001354,,,,unmatched,0.0
16534,,,,59.444146,24.757624,,,,unmatched,0.0
16474,,,,53.920847,19.348347,,,,unmatched,0.0
16476,,,,54.544771,17.753022,,,,unmatched,0.0
16479,,,,54.350549,18.657577,,,,unmatched,0.0
16480,,,,54.35083,18.6512,,,,unmatched,0.0
16504,,,,55.709243,21.130975,,,,unmatched,0.0
16547,,,,54.037817,19.024487,,,,unmatched,0.0
16550,,,,54.159453,19.390792,,,,unmatched,0.0
16551,,,,54.157914,19.391167,,,,unmatched,0.0
16597,,,,56.639141,25.422531,,,,unmatched,0.0
16598,,,,56.637606,25.424408,,,,unmatched,0.0
16609,,,,56.620817,25.085945,,,,unmatched,0.0
16675,,,,53.710529,16.686494,,,,unmatched,0.0
16676,,,,53.895263,16.831763,,,,unmatched,0.0
16677,,,,53.895687,16.837342,,,,unmatched,0.0
16680,,,,53.296404,15.904137,,,,unmatched,0.0
16688,,,,53.540635,15.559355,,,,unmatched,0.0
16747,,,,52.515786,15.250032,,,,unmatched,0.0
16782,,,,56.653345,23.729771,,,,unmatched,0.0
16799,,,,51.699725,4.864877,,,,unmatched,0.0
16817,,,,52.443929,15.580856,,,,unmatched,0.0
16878,,Neustadt,,51.059353,8.796551,,,,unmatched,0.0
16948,,haven Harlingen,,53.17566,5.413459,,,,unmatched,0.0
16949,,Hinderdam Delft,,52.016559,4.334681,,,,unmatched,0.0
16950,,haven Westkapelle,,51.522009,3.438624,,,,unmatched,0.0
16961,,,,52.886104,5.358528,,,,unmatched,0.0
16965,,,,52.242947,5.374696,,,,unmatched,0.0
17014,,Urmond,,50.992261,5.76514,,,,unmatched,0.0
16995,,tol Gennep,,51.698418,5.957561,,,,unmatched,0.0
17036,,Balduinbrücke,,50.363891,7.593066,,,,unmatched,0.0
17013,,dam Gennep,,51.702612,5.970461,,,,unmatched,0.0
17098,,,,51.699889,4.863655,,,,unmatched,0.0
17147,,,,51.223609,4.403039,,,,unmatched,0.0
17243,,,,53.365742,17.030632,,,,unmatched,0.0
17149,,,,52.68315,5.950234,,,,unmatched,0.0
17182,,veer Kortgene,,51.550465,3.811277,,,,unmatched,0.0
17253,,,,52.877111,15.529679,,,,unmatched,0.0
17254,,,,52.970201,15.753268,,,,unmatched,0.0
17325,,Waterhalle,,51.208938,3.225126,,,,unmatched,0.0
17326,,,,51.208454,3.225056,,,,unmatched,0.0
17345,,Karlův most,,50.086442,14.411767,,,,unmatched,0.0
17366,,Heierstor,,51.722555,8.758101,,,,unmatched,0.0
17391,,Obermarkt,,51.210079,10.456334,,,,unmatched,0.0
17463,,Lehmannsbrücke,,50.98071,11.027924,,,,unmatched,0.0
17464,,Schlösserbrücke,,50.97686,11.030585,,,,unmatched,0.0
17465,,Lange Brücke,,50.974948,11.026765,,,,unmatched,0.0
17466,,Roßbrücke,,50.97358,11.022602,,,,unmatched,0.0
17467,,Löberbrücke,,50.972204,11.030279,,,,unmatched,0.0
17468,,Augustbrücke,,50.974186,11.035831,,,,unmatched,0.0
17469,,Krämpferbrücke,,50.978604,11.037505,,,,unmatched,0.0
17470,,Johannesbrücke,,50.983446,11.029388,,,,unmatched,0.0
17471,,Löbertorbrücke,,50.969698,11.031218,,,,unmatched,0.0
17472,,Schmidtstedtertorbrücke,,50.974359,11.041507,,,,unmatched,0.0
17473,,Krämpfertorbrücke,,50.980327,11.039897,,,,unmatched,0.0
17474,,Johannestorbrücke,,50.986379,11.027945,,,,unmatched,0.0
17556,,Saalebrücke,,50.929501,11.592346,,,,unmatched,0.0
17557,,Lachebrücke,,50.928689,11.590775,,,,unmatched,0.0
17569,,Kortrijk,,50.828042,3.265182,,,,unmatched,0.0
17570,,Nieuwpoort (Vlaanderen),,51.129463,2.751689,,,,unmatched,0.0
17573,,Poperinge,,50.855548,2.727131,,,,unmatched,0.0
17578,,Geraardsbergen ,,50.771503,3.882894,,,,unmatched,0.0
17612,,Veurne,,51.072294,2.662111,,,,unmatched,0.0
17619,,,,51.133914,2.752805,,,,unmatched,0.0
17621,,Diksmuide,,51.033309,2.864454,,,,unmatched,0.0
17622,,Dunkerque,,51.037632,2.377102,,,,unmatched,0.0
17630,,Comines,,50.765278,3.006602,,,,unmatched,0.0
17691,,Harelbeke,,50.85672,3.310726,,,,unmatched,0.0
17697,,,,51.05666,3.741746,,,,unmatched,0.0
17751,,Willigisbrücke,,49.971839,9.140185,,,,unmatched,0.0
17802,,,,51.981705,5.901128,,,,unmatched,0.0
17833,,,,50.829437,3.262966,,,,unmatched,0.0
17834,,,,50.827778,3.264066,,,,unmatched,0.0
17843,,,,51.20145,3.227341,,,,unmatched,0.0
17844,,,,51.20676,3.222304,,,,unmatched,0.0
17856,,,,52.78724,6.112304,,,,unmatched,0.0
17857,,,,52.787436,6.111655,,,,unmatched,0.0
17858,,,,52.787188,6.111445,,,,unmatched,0.0
17949,,,,50.832196,3.255011,,,,unmatched,0.0
17870,,,,52.681646,5.95157,,,,unmatched,0.0
17873,,,,52.58486,5.932521,,,,unmatched,0.0
17875,,Oude Buitenhaven,,52.562907,5.910902,,,,unmatched,0.0
17878,,,,51.962246,5.658388,,,,unmatched,0.0
