cid,city,country,lat,lon,elev,transport,in_hre,in_cne,pop800,pop900,pop1000,pop1100,pop1200,pop1300,pop1400,pop1500,on_river,on_coast,inland,atlantic,baltic,northsea,medit,l800,l1000,l1200,l1300,l1400,l1500,elev_z
1270,Mormanno,Italy,39.88,16.0,840,land mediterranean,False,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,,,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,3.233067567808951
1276,Moulins,France,46.57,3.33,220,river north sea,False,True,0.0,0.0,1000.0,1000.0,2000.0,3000.0,5000.0,7000.0,1,0,0,0,0,1,0,,6.907755278982137,7.600902459542082,8.006367567650246,8.517193191416238,8.85366542803745,0.17391304068227884
1281,Muelheim an der Ruhr,Germany,51.42,6.83,63,river north sea,True,True,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.6007438315094753
1282,Muenchen,Germany,48.13,11.57,514,river black sea,True,True,0.0,0.0,1000.0,2000.0,5000.0,10000.0,7000.0,13000.0,1,0,0,0,0,0,0,,6.907755278982137,8.517193191416238,9.210340371976184,8.85366542803745,9.472704636443673,1.6245443809649265
1283,Muenster,Germany,51.95,7.62,55,river north sea,True,True,1000.0,2000.0,3000.0,6000.0,10000.0,16000.0,11000.0,10000.0,1,0,0,0,0,1,0,6.907755278982137,8.006367567650246,9.210340371976184,9.680344001221918,9.305650551780507,9.210340371976184,-0.6402167931498194
1285,Mulhouse,France,47.75,7.33,232,river north sea,False,True,1000.0,2000.0,2000.0,3000.0,5000.0,8000.0,9000.0,8000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,8.517193191416238,8.987196820661973,9.104979856318357,8.987196820661973,0.23312248314279507
1289,Mussomeli,Italy,37.58,13.75,650,land mediterranean,False,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,2000.0,0,0,1,0,0,0,1,,,,6.907755278982137,6.907755278982137,7.600902459542082,2.2955847288507774
1296,Nagykoeroes,Hungary,47.03,19.72,82,land black sea,False,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,2000.0,0,0,1,0,0,0,0,,,,6.907755278982137,6.907755278982137,7.600902459542082,-0.5069955476136578
1300,Namur,Belgium,50.47,4.87,120,river north sea,True,True,0.0,1000.0,1000.0,2000.0,3000.0,5000.0,6000.0,8000.0,1,0,0,0,0,1,0,,6.907755278982137,8.006367567650246,8.517193191416238,8.699514748210191,8.987196820661973,-0.31949897982202313
1301,Nancy,France,48.68,6.2,200,river north sea,False,True,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,3000.0,1,0,0,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,8.006367567650246,0.07523063658141844
1302,Nantes,France,47.22,-1.55,7,river north sea,False,True,2000.0,3000.0,4000.0,5000.0,6000.0,8000.0,5000.0,14000.0,1,0,0,0,0,1,0,7.600902459542082,8.294049640102028,8.699514748210191,8.987196820661973,8.517193191416238,9.546812608597396,-0.8770545629918843
1304,Napoli,Italy,40.85,14.28,9,med,False,True,8000.0,8000.0,13000.0,22000.0,36000.0,60000.0,45000.0,125000.0,0,1,0,0,0,0,1,8.987196820661973,9.472704636443673,10.491274217438248,11.002099841204238,10.714417768752456,11.736069016284437,-0.8671863225817983
1305,Narbonne,France,43.18,3.0,5,river mediterranean,False,True,5000.0,5000.0,6000.0,6000.0,6000.0,7000.0,2000.0,2000.0,1,0,0,0,0,0,1,8.517193191416238,8.699514748210191,8.699514748210191,8.85366542803745,7.600902459542082,7.600902459542082,-0.8869228034019704
1306,Nardo,Italy,40.18,18.03,45,land mediterranean,False,True,2000.0,2000.0,3000.0,3000.0,4000.0,5000.0,3000.0,5000.0,0,0,1,0,0,0,1,7.600902459542082,8.006367567650246,8.294049640102028,8.517193191416238,8.006367567650246,8.517193191416238,-0.6895579952002496
1307,Naro,Italy,37.3,13.8,392,land mediterranean,False,True,2000.0,2000.0,2000.0,3000.0,3000.0,4000.0,4000.0,5000.0,0,0,1,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.294049640102028,8.294049640102028,8.517193191416238,1.0225817159496782
1309,Nauen,Germany,52.6,12.87,35,land north sea,True,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.7388991972506798
1310,Naumburg,Germany,51.15,11.8,130,river north sea,True,True,0.0,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,5000.0,1,0,0,0,0,1,0,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,8.517193191416238,-0.27015777777159294
1313,Nerac,France,44.13,0.33,71,river north sea,False,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,1000.0,1,0,0,0,0,1,0,,,6.907755278982137,7.600902459542082,6.907755278982137,6.907755278982137,-0.5612708698691311
1314,Neubrandenburg,Germany,53.55,13.25,18,river baltic,True,True,0.0,1000.0,1000.0,1000.0,1000.0,2000.0,1000.0,2000.0,1,0,0,0,1,0,0,,6.907755278982137,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,-0.8227792407364112
1315,Neuburg,Germany,48.73,11.18,383,river black sea,True,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,2000.0,1,0,0,0,0,0,0,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,0.9781746341042911
1316,Neuchatel,Switzerland,46.98,6.93,434,river mediterranean,True,True,0.0,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,1,0,0,0,0,0,1,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,1.229814764561485
1317,Neunkirchen,Austria,47.73,16.08,371,river black sea,True,True,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,0,0,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.9189651916437748
1318,Neuruppin,Germany,52.92,12.8,44,river north sea,True,True,0.0,0.0,0.0,0.0,1000.0,2000.0,1000.0,4000.0,1,0,0,0,0,1,0,,,6.907755278982137,7.600902459542082,6.907755278982137,8.294049640102028,-0.6944921154052927
1319,Neuss,Germany,51.2,6.68,40,river north sea,True,True,1000.0,1000.0,1000.0,2000.0,2000.0,3000.0,2000.0,2000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,8.006367567650246,7.600902459542082,7.600902459542082,-0.7142285962254648
1320,Neustrelitz,Germany,53.35,13.07,73,river baltic,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,,,,,,,-0.5514026294590451
1321,Neuwied,Germany,50.42,7.45,60,river north sea,True,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,1000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,-0.6155461921246044
1322,Nevers,France,47.0,3.15,172,river north sea,False,True,2000.0,2000.0,3000.0,3000.0,4000.0,5000.0,3000.0,4000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,8.294049640102028,8.517193191416238,8.006367567650246,8.294049640102028,-0.06292472915978611
1332,Nicastro,Italy,38.98,16.33,216,land mediterranean,False,True,0.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,0.15417655986210677
1333,Nice,France,43.7,7.25,1,med,False,True,2000.0,2000.0,2000.0,3000.0,3000.0,7000.0,4000.0,5000.0,0,1,0,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.85366542803745,8.294049640102028,8.517193191416238,-0.9066592842221425
1334,Nicosia,Italy,37.75,14.4,638,land mediterranean,False,True,2000.0,2000.0,3000.0,3000.0,4000.0,5000.0,6000.0,16000.0,0,0,1,0,0,0,1,7.600902459542082,8.006367567650246,8.294049640102028,8.517193191416238,8.699514748210191,9.680344001221918,2.236375286390261
1336,Nieuwpoort,Belgium,51.13,2.75,2,north sea + river,True,True,0.0,0.0,0.0,1000.0,2000.0,5000.0,3000.0,6000.0,1,1,0,0,0,1,0,,,7.600902459542082,8.517193191416238,8.006367567650246,8.699514748210191,-0.9017251640170995
1338,Nijkerk,Netherlands,52.22,5.5,1,land north sea,True,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,,,,6.907755278982137,6.907755278982137,6.907755278982137,-0.9066592842221425
1339,Nijmegen,Netherlands,51.83,5.83,46,river north sea,True,True,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,6000.0,12000.0,1,0,0,0,0,1,0,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,8.699514748210191,9.392661928770137,-0.6846238749952066
1341,Nimes,France,43.83,4.35,37,land mediterranean,False,True,3000.0,3000.0,4000.0,5000.0,6000.0,8000.0,5000.0,6000.0,0,0,1,0,0,0,1,8.006367567650246,8.294049640102028,8.699514748210191,8.987196820661973,8.517193191416238,8.699514748210191,-0.7290309568405938
1342,Niort,France,46.3,-0.45,20,river north sea,False,True,2000.0,3000.0,3000.0,4000.0,5000.0,5000.0,3000.0,4000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,8.517193191416238,8.517193191416238,8.006367567650246,8.294049640102028,-0.8129110003263251
1344,Niscemi,Italy,37.15,14.38,332,land mediterranean,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,,,,,,,0.726534503647097
1346,Nivelles,Belgium,50.6,4.33,148,land north sea,True,True,2000.0,2000.0,3000.0,3000.0,4000.0,5000.0,6000.0,6000.0,0,0,1,0,0,1,0,7.600902459542082,8.006367567650246,8.294049640102028,8.517193191416238,8.699514748210191,8.699514748210191,-0.1813436140808186
1351,Nocera,Italy,40.72,14.63,43,land mediterranean,False,True,2000.0,2000.0,2000.0,3000.0,3000.0,4000.0,3000.0,4000.0,0,0,1,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.294049640102028,8.006367567650246,8.294049640102028,-0.6994262356103357
1352,Noerdlingen,Germany,48.85,10.5,430,river black sea,True,True,0.0,1000.0,2000.0,2000.0,4000.0,6000.0,4000.0,6000.0,1,0,0,0,0,0,0,,7.600902459542082,8.294049640102028,8.699514748210191,8.294049640102028,8.699514748210191,1.2100782837413129
1353,Nogent le Rotrou,France,48.32,0.83,97,river north sea,False,True,0.0,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,-0.4329837445380126
1355,Nola,Italy,40.92,14.53,34,land mediterranean,False,True,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,0,1,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.7438333174557228
1356,Norcia,Italy,42.8,13.08,604,land mediterranean,False,True,2000.0,2000.0,2000.0,3000.0,3000.0,2000.0,3000.0,5000.0,0,0,1,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,8.006367567650246,8.517193191416238,2.0686151994187982
1357,Norden,Germany,53.6,7.2,7,north sea,True,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,2000.0,0,1,0,0,0,1,0,,,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,-0.8770545629918843
1358,Nordhausen,Germany,51.5,10.78,180,river north sea,True,True,1000.0,1000.0,2000.0,2000.0,3000.0,4000.0,3000.0,6000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,8.006367567650246,8.294049640102028,8.006367567650246,8.699514748210191,-0.023451767519441953
1363,Noto,Italy,36.88,15.08,75,land mediterranean,False,True,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0,6000.0,5000.0,0,0,1,0,0,0,1,6.907755278982137,7.600902459542082,7.600902459542082,7.600902459542082,8.699514748210191,8.517193191416238,-0.541534389048959
1365,Novara,Italy,45.47,8.63,153,river mediterranean,False,True,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0,1000.0,7000.0,1,0,0,0,0,0,1,6.907755278982137,7.600902459542082,7.600902459542082,7.600902459542082,6.907755278982137,8.85366542803745,-0.1566730130556035
1368,Novi,Italy,44.77,8.78,197,land mediterranean,False,True,0.0,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,0.060428275966289385
1379,Nowy Sacz,Poland,49.65,20.67,290,river baltic,False,True,0.0,0.0,0.0,0.0,0.0,2000.0,1000.0,2000.0,1,0,0,0,1,0,0,,,,7.600902459542082,6.907755278982137,7.600902459542082,0.5193014550352902
1380,Noyon,France,49.58,3.0,36,river north sea,False,True,2000.0,2000.0,2000.0,3000.0,3000.0,3000.0,2000.0,3000.0,1,0,0,0,0,1,0,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,8.006367567650246,-0.7339650770456368
1381,Nuernberg,Germany,49.45,11.07,301,river north sea,True,True,0.0,0.0,1000.0,3000.0,7000.0,14000.0,6000.0,38000.0,1,0,0,0,0,1,0,,6.907755278982137,8.85366542803745,9.546812608597396,8.699514748210191,10.545341438708522,0.5735767772907634
1383,Nyiregyhaza,Hungary,47.98,21.72,111,land black sea,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3000.0,0,0,1,0,0,0,0,,,,,6.907755278982137,8.006367567650246,-0.3639060616674103
1384,Nysa,Poland,50.48,17.33,185,river baltic,False,True,0.0,0.0,1000.0,1000.0,2000.0,3000.0,4000.0,5000.0,1,0,0,0,1,0,0,,6.907755278982137,7.600902459542082,8.006367567650246,8.294049640102028,8.517193191416238,0.0012188335057731464
1385,Oberhausen,Germany,51.47,6.87,42,land north sea,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,,,,,,,-0.7043603558153787
1386,Obernai,France,48.47,7.48,156,land north sea,False,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,3000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,8.006367567650246,-0.14187065244047442
1390,Odense,Denmark,55.4,10.38,13,river north sea,False,True,0.0,1000.0,1000.0,2000.0,2000.0,3000.0,2000.0,3000.0,1,0,0,0,0,1,0,,6.907755278982137,7.600902459542082,8.006367567650246,7.600902459542082,8.006367567650246,-0.8474498417616263
1394,Offenbach,Germany,50.13,8.78,98,river north sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.42804962433296956
1396,Oldenburg,Germany,53.15,8.22,5,river north sea,True,True,0.0,0.0,1000.0,1000.0,2000.0,3000.0,2000.0,2000.0,1,0,0,0,0,1,0,,6.907755278982137,7.600902459542082,8.006367567650246,7.600902459542082,7.600902459542082,-0.8869228034019704
1397,Oldenburg,Germany,54.28,10.87,8,baltic,True,True,1000.0,2000.0,2000.0,2000.0,1000.0,1000.0,1000.0,1000.0,0,1,0,0,1,0,0,6.907755278982137,7.600902459542082,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.8721204427868413
1400,Olkusz,Poland,50.3,19.55,366,land baltic,False,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,2000.0,0,0,1,0,1,0,0,,,,6.907755278982137,6.907755278982137,7.600902459542082,0.8942945906185598
1402,Oloron Ste Marie,France,43.2,-0.6,194,river north sea,False,True,1000.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,3000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,8.006367567650246,0.045625915351160326
1404,Olsztyn,Poland,53.78,20.5,90,river baltic,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1,0,0,0,1,0,0,,,,,6.907755278982137,6.907755278982137,-0.46752258597331375
1409,Opole,Poland,50.68,17.92,176,river baltic,False,True,0.0,0.0,0.0,0.0,1000.0,2000.0,1000.0,4000.0,1,0,0,0,1,0,0,,,6.907755278982137,7.600902459542082,6.907755278982137,8.294049640102028,-0.04318824833961403
1410,Oppenheim,Germany,49.85,8.35,87,river north sea,True,True,1000.0,1000.0,1000.0,2000.0,2000.0,3000.0,2000.0,4000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,8.006367567650246,7.600902459542082,8.294049640102028,-0.48232494658844277
1412,Orange,France,44.13,4.8,24,land mediterranean,False,True,1000.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,3000.0,0,0,1,0,0,0,1,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,8.006367567650246,-0.793174519506153
1417,Oria,Italy,40.5,17.63,166,land mediterranean,False,True,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,1000.0,1000.0,0,0,1,0,0,0,1,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,-0.09252945039004423
1419,Oristano,Italy,44.77,8.78,10,med,False,True,0.0,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,0,1,0,0,0,0,1,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,-0.8622522023767553
1420,Orleans,France,47.92,1.9,120,river north sea,False,True,3000.0,4000.0,5000.0,8000.0,11000.0,15000.0,10000.0,20000.0,1,0,0,0,0,1,0,8.006367567650246,8.517193191416238,9.305650551780507,9.615805480084347,9.210340371976184,9.903487552536127,-0.31949897982202313
1421,Ormea,Italy,44.15,7.9,740,land mediterranean,False,True,0.0,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,2.739655547304649
1422,Oroshaza,Hungary,46.57,20.67,88,land black sea,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,0,1,0,0,0,0,,,,,,6.907755278982137,-0.47739082638339975
1425,Orthez,France,43.48,-0.77,38,river north sea,False,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.7240968366355508
1426,Ortona a Mare,Italy,42.35,14.4,72,med,False,True,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,0,1,0,0,0,0,1,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,-0.5563367496640881
1427,Orvieto,Italy,42.72,12.12,317,river mediterranean,False,True,2000.0,3000.0,4000.0,5000.0,7000.0,12000.0,8000.0,8000.0,1,0,0,0,0,0,1,7.600902459542082,8.294049640102028,8.85366542803745,9.392661928770137,8.987196820661973,8.987196820661973,0.6525227005714518
1429,Osimo,Italy,43.47,13.48,265,land mediterranean,False,True,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,0.39594844990921474
1431,Osnabrueck,Germany,52.27,8.03,65,river north sea,True,True,1000.0,2000.0,3000.0,6000.0,10000.0,9000.0,5000.0,6000.0,1,0,0,0,0,1,0,6.907755278982137,8.006367567650246,9.210340371976184,9.104979856318357,8.517193191416238,8.699514748210191,-0.5908755910993893
1433,Ostende,Belgium,51.22,2.92,34,north sea,True,True,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,3000.0,0,1,0,0,0,1,0,,,,6.907755278982137,7.600902459542082,8.006367567650246,-0.7438333174557228
1436,Ostuni,Italy,40.73,17.58,218,land mediterranean,False,True,2000.0,2000.0,2000.0,3000.0,4000.0,4000.0,3000.0,4000.0,0,0,1,0,0,0,1,7.600902459542082,7.600902459542082,8.294049640102028,8.294049640102028,8.006367567650246,8.294049640102028,0.1640448002721928
1438,Otranto,Italy,40.13,18.5,15,med,False,True,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,1000.0,1000.0,0,1,0,0,0,0,1,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,-0.8375816013515403
1439,Oudenaarde,Belgium,50.85,3.6,39,river north sea,True,True,0.0,0.0,1000.0,1000.0,2000.0,4000.0,3000.0,7000.0,1,0,0,0,0,1,0,,6.907755278982137,7.600902459542082,8.294049640102028,8.006367567650246,8.85366542803745,-0.7191627164305078
1444,Paderborn,Germany,51.72,8.75,110,land north sea,True,True,1000.0,2000.0,3000.0,4000.0,7000.0,7000.0,4000.0,4000.0,0,0,1,0,0,1,0,6.907755278982137,8.006367567650246,8.85366542803745,8.85366542803745,8.294049640102028,8.294049640102028,-0.3688401818724533
1445,Padova,Italy,45.42,11.88,12,river mediterranean,False,True,4000.0,6000.0,8000.0,13000.0,20000.0,35000.0,34000.0,29000.0,1,0,0,0,0,0,1,8.294049640102028,8.987196820661973,9.903487552536127,10.46310334047155,10.4341158035983,10.275051108968611,-0.8523839619666692
1448,Paks,Hungary,46.63,18.85,106,river black sea,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1,0,0,0,0,0,0,,,,,6.907755278982137,6.907755278982137,-0.3885766626926254
1449,Palazzo Adriano,Italy,37.68,13.38,727,land mediterranean,False,True,0.0,0.0,1000.0,1000.0,1000.0,2000.0,1000.0,1000.0,0,0,1,0,0,0,1,,6.907755278982137,6.907755278982137,7.600902459542082,6.907755278982137,6.907755278982137,2.6755119846390896
1450,Palazzolo Acreide,Italy,37.07,14.9,670,land mediterranean,False,True,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2000.0,0,0,1,0,0,0,1,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,2.3942671329516374
1452,Palermo,Italy,38.12,13.35,4,med,False,True,5000.0,26000.0,60000.0,42000.0,30000.0,51000.0,27000.0,55000.0,0,1,0,0,0,0,1,8.517193191416238,11.002099841204238,10.308952660644293,10.839580911706463,10.203592144986466,10.915088464214607,-0.8918569236070134
1454,Palma Campania,Italy,40.87,14.55,85,land mediterranean,False,True,2000.0,2000.0,2000.0,3000.0,3000.0,4000.0,3000.0,3000.0,0,0,1,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.294049640102028,8.006367567650246,8.006367567650246,-0.4921931869985288
1455,Palma di Montechiaro,Italy,37.2,13.77,165,land mediterranean,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,,,,,,,-0.09746357059508724
1456,Palmanova,Italy,38.35,13.32,27,land mediterranean,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,,,,,,,-0.778372158891024
1457,Palmi,Italy,38.35,15.85,228,land mediterranean,False,True,2000.0,2000.0,2000.0,3000.0,3000.0,3000.0,2000.0,3000.0,0,0,1,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,8.006367567650246,0.213386002322623
