city_id,year,pop_pers,pop_pers_lag,log_pop,log_pop_lag,buringh_city,country,transport,p_lat,p_lon,elev_m,legal_capacity_cont,legal_capacity_score,merchant_capital_cont,merchant_capital_score,trade_access_cont,trade_access_score,agricultural_surplus_cont,agricultural_surplus_score,noble_extraction_cont,noble_extraction_score,conflict_risk_cont,conflict_risk_score,yr_1400,yr_1500,pred_lag_only,residual_lag_only,z_legal_capacity_cont,z_merchant_capital_cont,z_trade_access_cont,z_agricultural_surplus_cont,z_noble_extraction_cont,z_conflict_risk_cont
12052,1300,1000.0,1000.0,6.907755278982137,6.907755278982137,Hameln,Germany,river north sea,52.1,9.35,68,2.8,3,1.3,2,4.4223,2,3.9866,1,0.0,1,1.0,1,0,0,7.281551122584915,-0.3737958436027782,0.054306794030477765,0.14259825327976536,1.328305459245133,0.4390621570973629,-0.16981822983744027,0.6205788450188136
12053,1300,5000.0,2000.0,8.517193191416238,7.600902459542082,Hannover,Germany,river north sea,52.4,9.73,53,0.3,1,1.3,2,3.9703,2,3.2821,2,0.0,1,1.0,1,0,0,7.904236977768518,0.6129562136477205,-1.0768819341304914,0.14259825327976536,1.0432212368239406,-0.44412762478414175,-0.16981822983744027,0.6205788450188136
12059,1300,2000.0,3000.0,7.600902459542082,8.006367567650246,Helmstedt,Germany,land north sea,52.22,11.0,123,1.3,2,1.3,2,3.2652,2,3.3913,0,0.0,1,0.0,0,0,0,8.268484852780409,-0.6675823932383267,-0.6244064428661036,0.14259825327976536,0.5985024641930056,-0.307230074491082,-0.16981822983744027,-0.37234730701128815
12062,1300,8000.0,5000.0,8.987196820661973,8.517193191416238,Hildesheim,Germany,river north sea,52.15,9.95,129,1.8,2,2.8,2,3.2526,2,3.4956,2,0.0,1,0.0,0,0,0,8.727382904024687,0.25981391663728637,-0.3981686972339098,1.109531614560366,0.5905554261343617,-0.17647536299322425,-0.16981822983744027,-0.37234730701128815
12071,1300,2000.0,2000.0,7.600902459542082,7.600902459542082,Leer,Germany,river north sea,53.23,7.43,3,0.3,1,0.0,0,1.4338,2,4.3336,1,0.0,1,0.0,0,0,0,7.904236977768518,-0.30333451822643553,-1.0768819341304914,-0.6954106598300887,-0.556593210457817,0.8740754350432558,-0.16981822983744027,-0.37234730701128815
12076,1300,8000.0,8000.0,8.987196820661973,8.987196820661973,Lueneburg,Germany,river north sea,53.25,10.42,16,2.8,3,4.0,3,3.8279,2,3.7752,2,0.0,1,0.0,0,0,0,9.149608688135725,-0.16241186747375203,0.054306794030477765,1.8830783035848466,0.9534070924151403,0.1740425405043889,-0.16981822983744027,-0.37234730701128815
12085,1300,2000.0,1000.0,7.600902459542082,6.907755278982137,Norden,Germany,north sea,53.6,7.2,7,0.3,1,0.0,0,0.4852,0,2.5871,0,0.0,1,0.0,0,0,0,7.281551122584915,0.3193513369571672,-1.0768819341304914,-0.6954106598300887,-1.154891647158576,-1.3154078212463778,-0.16981822983744027,-0.37234730701128815
12091,1300,3000.0,2000.0,8.006367567650246,7.600902459542082,Oldenburg,Germany,river north sea,53.15,8.22,5,0.3,1,4.8,3,1.4209,2,3.3009,2,0.0,1,3.0,3,0,0,7.904236977768518,0.10213058988172818,-1.0768819341304914,2.3987760962678335,-0.5647294637083332,-0.42055918205969545,-0.16981822983744027,2.6064311490790173
12092,1300,9000.0,10000.0,9.104979856318357,9.210340371976184,Osnabrueck,Germany,river north sea,52.27,8.03,65,1.3,2,4.3,3,3.6756,3,3.8209,1,0.0,1,0.5,1,0,0,9.350068759208291,-0.24508890288993435,-0.6244064428661036,2.076464975840967,0.8573488466745484,0.2313339145739202,-0.16981822983744027,0.12411576900376273
12118,1300,2000.0,2000.0,7.600902459542082,7.600902459542082,Stade,Germany,north sea + river,53.6,9.47,9,2.8,3,5.8,3,3.9101,3,3.6786,1,0.0,1,0.5,1,0,0,7.904236977768518,-0.30333451822643553,0.054306794030477765,3.0433983371215674,1.0052520549881978,0.05294086139899026,-0.16981822983744027,0.12411576900376273
12127,1300,2000.0,2000.0,7.600902459542082,7.600902459542082,Verden,Germany,river north sea,52.92,9.22,20,1.8,2,3.3,2,3.6198,2,5.0109,1,0.0,1,0.5,1,0,0,7.904236977768518,-0.30333451822643553,-0.3981686972339098,1.4318427349872327,0.8221548209862685,1.723166193408541,-0.16981822983744027,0.12411576900376273
12138,1300,2000.0,2000.0,7.600902459542082,7.600902459542082,Wolfenbuettel,Germany,land north sea,52.17,10.53,77,0.3,1,0.0,0,1.9144,2,2.9661,1,0.0,1,0.0,0,0,0,7.904236977768518,-0.30333451822643553,-1.0768819341304914,-0.6954106598300887,-0.2534704730781154,-0.8402780450461079,-0.16981822983744027,-0.37234730701128815
13009,1300,2000.0,1000.0,7.600902459542082,6.907755278982137,Beckum,Germany,land north sea,51.75,8.03,100,1.8,2,1.0,2,3.7257,2,2.581,0,0.0,1,0.0,0,0,0,7.281551122584915,0.3193513369571672,-0.3981686972339098,-0.050788418976354825,0.8889477837172511,-1.3230550287261182,-0.16981822983744027,-0.37234730701128815
13014,1300,1000.0,1000.0,6.907755278982137,6.907755278982137,Bielefeld,Germany,land north sea,52.02,8.52,118,0.3,1,1.3,2,3.5767,2,2.8152,0,0.0,1,0.0,0,0,0,7.281551122584915,-0.3737958436027782,-1.0768819341304914,0.14259825327976536,0.7949709050872565,-1.0294524071269013,-0.16981822983744027,-0.37234730701128815
13019,1300,1000.0,1000.0,6.907755278982137,6.907755278982137,Bochum,Germany,land north sea,51.47,7.08,100,0.3,1,1.3,2,2.0035,2,3.0092,0,0.0,1,0.0,0,0,0,7.281551122584915,-0.3737958436027782,-1.0768819341304914,0.14259825327976536,-0.19727356109199115,-0.786246136459745,-0.16981822983744027,-0.37234730701128815
13034,1300,2000.0,1000.0,7.600902459542082,6.907755278982137,Coesfeld,Germany,river north sea,51.93,7.17,89,1.8,2,1.0,2,3.656,2,3.5717,0,0.0,1,0.0,0,0,0,7.281551122584915,0.3193513369571672,-0.3981686972339098,-0.050788418976354825,0.8449867874722135,-0.0810733155820357,-0.16981822983744027,-0.37234730701128815
13039,1300,7000.0,4000.0,8.85366542803745,8.294049640102028,Dortmund,Germany,land north sea,51.52,7.47,86,6.8,3,5.0,3,3.8771,3,3.2523,2,-2.0,0,2.5,3,0,0,8.52692283295212,0.32674259508532977,1.8642087590880285,2.5277005444385803,0.9844383838822258,-0.4814861137835295,-0.3984363464977372,2.1099680730639663
13055,1300,1000.0,1000.0,6.907755278982137,6.907755278982137,Gelsenkirchen,Germany,land north sea,51.52,7.1,48,0.8,1,0.0,0,2.1179,2,2.209,0,0.0,1,0.0,0,0,0,7.281551122584915,-0.3737958436027782,-0.8506441884982975,-0.6954106598300887,-0.12511950125795468,-1.7894093209332431,-0.16981822983744027,-0.37234730701128815
13067,1300,3000.0,2000.0,8.006367567650246,7.600902459542082,Hamm,Germany,river north sea,51.67,7.82,63,1.8,2,1.0,2,4.0578,2,2.4051,2,0.0,1,0.0,0,0,0,7.904236977768518,0.10213058988172818,-0.3981686972339098,-0.050788418976354825,1.0984090011200789,-1.5435704050681431,-0.16981822983744027,-0.37234730701128815
13069,1300,1000.0,1000.0,6.907755278982137,6.907755278982137,Hattingen,Germany,river north sea,51.4,7.18,90,0.3,1,1.0,2,1.9804,2,2.78,0,0.0,1,0.0,0,0,0,7.281551122584915,-0.3737958436027782,-1.0768819341304914,-0.050788418976354825,-0.2118431308661715,-1.0735805552067155,-0.16981822983744027,-0.37234730701128815
13073,1300,4000.0,2000.0,8.294049640102028,7.600902459542082,Herford,Germany,river north sea,52.1,8.67,65,5.8,3,1.3,2,3.8152,2,3.3702,2,-2.0,0,0.5,1,0,0,7.904236977768518,0.38981266233350986,1.4117332678236407,0.14259825327976536,0.9453969826258722,-0.3336818905275615,-0.3984363464977372,0.12411576900376273
13074,1300,1000.0,1000.0,6.907755278982137,6.907755278982137,Herne,Germany,land north sea,51.55,7.22,65,0.3,1,0.0,0,1.8776,2,3.0773,0,0.0,1,0.0,0,0,0,7.281551122584915,-0.3737958436027782,-1.0768819341304914,-0.6954106598300887,-0.2766808699478055,-0.7008732136121499,-0.16981822983744027,-0.37234730701128815
13082,1300,2000.0,1000.0,7.600902459542082,6.907755278982137,Ibbenbueren,Germany,river north sea,52.27,7.72,70,0.3,1,0.0,0,1.9982,2,2.7442,0,0.0,1,0.0,0,0,0,7.281551122584915,0.3193513369571672,-1.0768819341304914,-0.6954106598300887,-0.20061636281507142,-1.1184608876287987,-0.16981822983744027,-0.37234730701128815
13083,1300,2000.0,1000.0,7.600902459542082,6.907755278982137,Iserlohn,Germany,land north sea,51.37,7.68,247,1.8,2,1.0,2,3.5122,2,2.6364,0,0.0,1,0.0,0,0,0,7.281551122584915,0.3193513369571672,-0.3981686972339098,-0.050788418976354825,0.7542896388346747,-1.253603341123229,-0.16981822983744027,-0.37234730701128815
13094,1300,2000.0,1000.0,7.600902459542082,6.907755278982137,Lippstadt,Germany,river north sea,51.67,8.32,79,2.8,3,2.5,2,2.9657,2,2.3432,0,0.0,1,0.0,0,0,0,7.281551122584915,0.3193513369571672,0.054306794030477765,0.9161449423042459,0.40960263097365346,-1.6211707563789526,-0.16981822983744027,-0.37234730701128815
13104,1300,3000.0,2000.0,8.006367567650246,7.600902459542082,Minden,Germany,river north sea,52.28,8.92,42,1.3,2,5.0,3,3.7669,3,3.769,2,0.0,1,0.5,1,0,0,7.904236977768518,0.10213058988172818,-0.6244064428661036,2.5277005444385803,0.9149333367344042,0.16626996896760377,-0.16981822983744027,0.12411576900376273
13105,1300,16000.0,10000.0,9.680344001221918,9.210340371976184,Muenster,Germany,river north sea,51.95,7.62,55,1.3,2,1.3,2,3.6342,2,3.6896,3,0.0,1,0.0,0,0,0,9.350068759208291,0.33027524201362723,-0.6244064428661036,0.14259825327976536,0.831237150196147,0.06673090767393228,-0.16981822983744027,-0.37234730701128815
13117,1300,7000.0,7000.0,8.85366542803745,8.85366542803745,Paderborn,Germany,land north sea,51.72,8.75,110,1.3,2,2.8,2,3.3583,2,3.4555,1,0.0,1,0.0,0,0,0,9.02965132303025,-0.1759858949928006,-0.6244064428661036,1.109531614560366,0.6572222454040961,-0.2267463498682399,-0.16981822983744027,-0.37234730701128815
13123,1300,1000.0,1000.0,6.907755278982137,6.907755278982137,Recklinghausen,Germany,land north sea,51.58,7.2,85,2.8,3,1.0,2,4.2664,2,2.7418,1,0.0,1,4.5,3,0,0,7.281551122584915,-0.3737958436027782,0.054306794030477765,-0.050788418976354825,1.2299766312020715,-1.121469624997877,-0.16981822983744027,4.09582037712417
13125,1300,2000.0,2000.0,7.600902459542082,7.600902459542082,Rheine,Germany,river north sea,52.28,7.43,35,0.3,1,1.0,2,2.4916,2,3.8737,1,0.0,1,0.0,0,0,0,7.904236977768518,-0.30333451822643553,-1.0768819341304914,-0.050788418976354825,0.11057955608452226,0.2975261366936411,-0.16981822983744027,-0.37234730701128815
13137,1300,2000.0,1000.0,7.600902459542082,6.907755278982137,Siegen,Germany,land north sea,50.87,8.03,267,0.3,1,0.0,0,1.9931,2,2.8726,0,0.0,1,0.0,0,0,0,7.281551122584915,0.3193513369571672,-1.0768819341304914,-0.6954106598300887,-0.20383302107690338,-0.957493438383114,-0.16981822983744027,-0.37234730701128815
13138,1300,12000.0,12000.0,9.392661928770137,9.392661928770137,Soest,Germany,land north sea,51.57,8.12,101,1.8,2,2.5,2,3.2527,2,3.5662,2,0.0,1,0.0,0,0,0,9.513856563147616,-0.12119463437747946,-0.3981686972339098,0.9161449423042459,0.5906184978649858,-0.08796833871950673,-0.16981822983744027,-0.37234730701128815
13143,1300,2000.0,2000.0,7.600902459542082,7.600902459542082,Unna,Germany,land north sea,51.53,7.68,100,1.8,2,1.0,2,4.2486,2,2.9857,1,0.0,1,6.0,3,0,0,7.904236977768518,-0.30333451822643553,-0.3981686972339098,-0.050788418976354825,1.2187498631509712,-0.8157066898653024,-0.16981822983744027,5.5852096051693225
13150,1300,2000.0,2000.0,7.600902459542082,7.600902459542082,Warburg,Germany,river north sea,51.48,9.17,230,1.8,2,1.3,2,3.233,2,2.8932,0,0.0,1,0.0,0,0,0,7.904236977768518,-0.30333451822643553,-0.3981686972339098,0.14259825327976536,0.5781933669320268,-0.9316684426318588,-0.16981822983744027,-0.37234730701128815
14001,1300,18000.0,13000.0,9.798127036878302,9.472704636443673,Aachen,Germany,land north sea,50.78,6.08,176,5.8,3,0.3,1,3.316,2,4.8811,3,-2.0,0,2.5,3,0,0,9.585762593030971,0.21236444384733133,1.4117332678236407,-0.5020239875739685,0.6305429033500775,1.5604436473642265,-0.3984363464977372,2.1099680730639663
14012,1300,5000.0,4000.0,8.517193191416238,8.294049640102028,Bonn,Germany,river north sea,50.73,7.08,54,1.8,2,0.3,1,1.1497,1,4.8353,2,0.0,1,0.5,1,0,0,8.52692283295212,-0.009729641535882294,-0.3981686972339098,-0.5020239875739685,-0.7357799971610487,1.5030269092376505,-0.16981822983744027,0.12411576900376273
14018,1300,3000.0,3000.0,8.006367567650246,8.006367567650246,Dueren,Germany,river north sea,50.8,6.5,125,0.3,1,0.0,0,1.1266,2,3.7586,1,0.0,1,0.0,0,0,0,8.268484852780409,-0.26211728513016297,-1.0768819341304914,-0.6954106598300887,-0.750349566935229,0.1532321070349312,-0.16981822983744027,-0.37234730701128815
14019,1300,2000.0,1000.0,7.600902459542082,6.907755278982137,Duesseldorf,Germany,river north sea,51.2,6.78,37,1.8,2,0.3,1,4.346,2,2.6885,2,0.0,1,0.0,0,0,0,7.281551122584915,0.3193513369571672,-0.3981686972339098,-0.5020239875739685,1.280181728778901,-1.1882886674028228,-0.16981822983744027,-0.37234730701128815
14022,1300,1000.0,1000.0,6.907755278982137,6.907755278982137,Duisburg,Germany,river north sea,51.42,6.77,33,1.8,2,3.5,3,4.5781,3,3.4595,2,0.0,1,1.5,3,0,0,7.281551122584915,-0.3737958436027782,-0.3981686972339098,1.5607671831579797,1.4265712155575707,-0.22173178758644288,-0.16981822983744027,1.1170419210338645
14026,1300,3000.0,2000.0,8.006367567650246,7.600902459542082,Emmerich,Germany,river north sea,51.83,6.27,17,1.8,2,1.0,2,4.503,2,5.1638,2,0.0,1,0.0,0,0,0,7.904236977768518,0.10213058988172818,-0.3981686972339098,-0.050788418976354825,1.3792043458588283,1.9148478366302328,-0.16981822983744027,-0.37234730701128815
14028,1300,2000.0,2000.0,7.600902459542082,7.600902459542082,Eschweiler,Germany,river north sea,50.82,6.27,135,0.3,1,0.0,0,1.2542,2,3.3775,0,0.0,1,0.0,0,0,0,7.904236977768518,-0.30333451822643553,-1.0768819341304914,-0.6954106598300887,-0.669870038658804,-0.32453031436328206,-0.16981822983744027,-0.37234730701128815
14029,1300,1000.0,2000.0,6.907755278982137,7.600902459542082,Essen,Germany,land north sea,51.47,7.02,116,0.3,1,4.3,3,4.3142,3,3.3935,2,0.0,1,0.5,1,0,0,7.904236977768518,-0.9964816987863809,-1.0768819341304914,2.076464975840967,1.2601249184404184,-0.3044720652360939,-0.16981822983744027,0.12411576900376273
14031,1300,2000.0,2000.0,7.600902459542082,7.600902459542082,Werden,Germany,river north sea,51.38,7.0,58,0.3,1,0.0,0,2.2544,2,2.9909,2,0.0,1,0.5,1,0,0,7.904236977768518,-0.30333451822643553,-1.0768819341304914,-0.6954106598300887,-0.03902658895597964,-0.8091877588989663,-0.16981822983744027,0.12411576900376273
14048,1300,2000.0,1000.0,7.600902459542082,6.907755278982137,Hueckeswagen,Germany,river north sea,51.13,7.33,308,0.3,1,0.0,0,1.7394,2,2.5098,0,0.0,1,0.0,0,0,0,7.281551122584915,0.3193513369571672,-1.0768819341304914,-0.6954106598300887,-0.3638460016703912,-1.4123142373421058,-0.16981822983744027,-0.37234730701128815
14059,1300,2000.0,2000.0,7.600902459542082,7.600902459542082,Kleve,Germany,river north sea,51.8,6.18,12,1.8,2,0.0,0,2.4856,2,3.4648,1,0.0,1,0.0,0,0,0,7.904236977768518,-0.30333451822643553,-0.3981686972339098,-0.6954106598300887,0.10679525224707266,-0.21508749256306167,-0.16981822983744027,-0.37234730701128815
14060,1300,44000.0,40000.0,10.691944912900398,10.596634733096073,Koeln,Germany,river north sea,50.92,6.95,46,8.8,3,2.5,3,1.7024,2,4.5917,3,-3.0,0,0.0,0,0,0,10.595440469575495,0.09650444332490338,2.769159741616804,0.9161449423042459,-0.3871825420013296,1.1976400662762108,-0.5127454048278857,-0.37234730701128815
14064,1300,3000.0,2000.0,8.006367567650246,7.600902459542082,Koenigswinter,Germany,river north sea,50.67,7.18,80,0.3,1,0.0,0,1.0865,1,2.846,2,0.0,1,0.0,0,0,0,7.904236977768518,0.10213058988172818,-1.0768819341304914,-0.6954106598300887,-0.7756413309155162,-0.990840277557064,-0.16981822983744027,-0.37234730701128815
14070,1300,1000.0,1000.0,6.907755278982137,6.907755278982137,Leverkusen,Germany,river north sea,51.03,6.98,60,0.3,1,0.0,0,2.2362,2,2.5096,2,0.0,1,0.0,0,0,0,7.281551122584915,-0.3737958436027782,-1.0768819341304914,-0.6954106598300887,-0.050505643929576176,-1.4125649654561956,-0.16981822983744027,-0.37234730701128815
14073,1300,2000.0,2000.0,7.600902459542082,7.600902459542082,Mettmann,Germany,land north sea,51.25,6.97,140,0.3,1,0.0,0,2.0705,2,3.044,0,0.0,1,0.0,0,0,0,7.904236977768518,-0.30333451822643553,-1.0768819341304914,-0.6954106598300887,-0.15501550157380545,-0.7426194446081105,-0.16981822983744027,-0.37234730701128815
14077,1300,1000.0,1000.0,6.907755278982137,6.907755278982137,Muelheim an der Ruhr,Germany,river north sea,51.42,6.83,63,0.3,1,0.3,1,2.4554,2,3.0358,2,0.0,1,0.0,0,0,0,7.281551122584915,-0.3737958436027782,-1.0768819341304914,-0.5020239875739685,0.08774758959857719,-0.7528992972857943,-0.16981822983744027,-0.37234730701128815
14079,1300,3000.0,2000.0,8.006367567650246,7.600902459542082,Neuss,Germany,river north sea,51.2,6.68,40,1.8,2,4.3,3,4.4305,2,4.8765,2,0.0,1,0.0,0,0,0,7.904236977768518,0.10213058988172818,-0.3981686972339098,2.076464975840967,1.3334773411563143,1.55467690074016,-0.16981822983744027,-0.37234730701128815
14091,1300,1000.0,1000.0,6.907755278982137,6.907755278982137,Remscheid,Germany,land north sea,51.18,7.18,365,0.3,1,0.0,0,1.8316,2,1.7914,0,0.0,1,0.0,0,0,0,7.281551122584915,-0.3737958436027782,-1.0768819341304914,-0.6954106598300887,-0.30569386603491805,-2.312929623152854,-0.16981822983744027,-0.37234730701128815
14097,1300,1000.0,1000.0,6.907755278982137,6.907755278982137,Rheydt,Germany,land north sea,51.3,6.45,70,0.3,1,0.0,0,1.641,2,2.9645,0,0.0,1,0.0,0,0,0,7.281551122584915,-0.3737958436027782,-1.0768819341304914,-0.6954106598300887,-0.4259085846045624,-0.8422838699588265,-0.16981822983744027,-0.37234730701128815
14100,1300,2000.0,1000.0,7.600902459542082,6.907755278982137,Solingen,Germany,land north sea,51.17,7.08,221,0.3,1,1.0,2,1.9742,2,2.7374,0,0.0,1,0.0,0,0,0,7.281551122584915,0.3193513369571672,-1.0768819341304914,-0.050788418976354825,-0.21575357816486926,-1.1269856435078538,-0.16981822983744027,-0.37234730701128815
14104,1300,2000.0,2000.0,7.600902459542082,7.600902459542082,Velbert,Germany,land north sea,51.37,7.03,230,0.3,1,0.0,0,2.1384,2,3.0498,2,0.0,1,0.0,0,0,0,7.904236977768518,-0.30333451822643553,-1.0768819341304914,-0.6954106598300887,-0.11218979648000252,-0.735348329299505,-0.16981822983744027,-0.37234730701128815
14107,1300,3000.0,2000.0,8.006367567650246,7.600902459542082,Wesel,Germany,river north sea,51.67,6.63,23,1.8,2,1.3,2,4.3669,2,3.3192,2,0.0,1,1.0,2,0,0,7.904236977768518,0.10213058988172818,-0.3981686972339098,0.14259825327976536,1.29336372047935,-0.397617559620474,-0.16981822983744027,0.6205788450188136
14110,1300,1000.0,1000.0,6.907755278982137,6.907755278982137,Wuelfrath,Germany,land north sea,51.28,7.03,262,0.3,1,0.0,0,2.0182,2,2.4293,0,0.0,1,0.0,0,0,0,7.281551122584915,-0.3737958436027782,-1.0768819341304914,-0.6954106598300887,-0.18800201669023975,-1.513232303263271,-0.16981822983744027,-0.37234730701128815
14113,1300,1000.0,1000.0,6.907755278982137,6.907755278982137,Barmen,Germany,river north sea,51.28,7.22,191,0.3,1,0.0,0,1.8291,2,2.4612,0,0.0,1,0.0,0,0,0,7.281551122584915,-0.3737958436027782,-1.0768819341304914,-0.6954106598300887,-0.30727065930052194,-1.47324116906594,-0.16981822983744027,-0.37234730701128815
14115,1300,2000.0,1000.0,7.600902459542082,6.907755278982137,Cronenberg,Germany,river north sea,51.2,7.13,100,0.3,1,0.0,0,1.8738,2,2.4402,0,0.0,1,0.0,0,0,0,7.281551122584915,0.3193513369571672,-1.0768819341304914,-0.6954106598300887,-0.2790775957115235,-1.4995676210453743,-0.16981822983744027,-0.37234730701128815
14116,1300,1000.0,1000.0,6.907755278982137,6.907755278982137,Elberfeld,Germany,river north sea,51.27,7.13,210,0.3,1,1.0,2,1.8615,2,2.0034,0,0.0,1,0.5,1,0,0,7.281551122584915,-0.3737958436027782,-1.0768819341304914,-0.050788418976354825,-0.28683541857829487,-2.0471578222176112,-0.16981822983744027,0.12411576900376273
15015,1300,2000.0,1000.0,7.600902459542082,6.907755278982137,Darmstadt,Germany,land north sea,49.88,8.67,144,0.3,1,0.0,0,0.7637,0,3.043,0,0.0,1,0.0,0,0,0,7.281551122584915,0.3193513369571672,-1.0768819341304914,-0.6954106598300887,-0.979236877370297,-0.7438730851785595,-0.16981822983744027,-0.37234730701128815
15027,1300,13000.0,4000.0,9.472704636443673,8.294049640102028,Frankfurt am Main,Germany,river north sea,50.1,8.67,119,2.8,3,5.5,3,3.1231,2,3.4252,3,0.0,1,0.0,0,0,0,8.52692283295212,0.9457818034915526,0.054306794030477765,2.8500116648654474,0.5088775349760775,-0.2647316591528525,-0.16981822983744027,-0.37234730701128815
15036,1300,3000.0,2000.0,8.006367567650246,7.600902459542082,Fulda,Germany,river north sea,50.55,9.68,261,1.8,2,0.3,1,3.1201,2,4.0232,2,0.0,1,0.0,0,0,0,7.904236977768518,0.10213058988172818,-0.3981686972339098,-0.5020239875739685,0.5069853830573527,0.4849454019758058,-0.16981822983744027,-0.37234730701128815
15043,1300,1000.0,1000.0,6.907755278982137,6.907755278982137,Giessen,Germany,land north sea,50.58,8.7,159,1.8,2,0.0,0,1.9807,2,2.4989,0,0.0,1,0.0,0,0,0,7.281551122584915,-0.3737958436027782,-0.3981686972339098,-0.6954106598300887,-0.21165391567429903,-1.4259789195600026,-0.16981822983744027,-0.37234730701128815
15055,1300,2000.0,2000.0,7.600902459542082,7.600902459542082,Hanau,Germany,river north sea,50.13,8.92,103,0.3,1,0.0,0,1.8121,2,2.5479,2,0.0,1,0.0,0,0,0,7.904236977768518,-0.30333451822643553,-1.0768819341304914,-0.6954106598300887,-0.31799285350662865,-1.364550531607989,-0.16981822983744027,-0.37234730701128815
15061,1300,2000.0,1000.0,7.600902459542082,6.907755278982137,Bad Hersfeld,Germany,river north sea,50.87,9.7,212,1.8,2,0.3,1,1.5917,2,4.4247,2,0.0,1,0.0,0,0,0,7.281551122584915,0.3193513369571672,-0.3981686972339098,-0.5020239875739685,-0.45700294780227213,0.9882820910111835,-0.16981822983744027,-0.37234730701128815
